pid,label,sent1,sent2,pred0,pred1,pred2,pred3,pred4,pred5,pred6,pred7,pred8,pred9,pred10,pred11,pred12,pred13,pred14,pred15,pred16,pred17,pred18,pred19,pred20,pred21,pred22,pred23,pred24,pred25,pred26,pred27,pred28,pred29,pred30,pred31,pred32,pred33,pred34,pred35,pred36,pred37,pred38,pred39,pred40,pred41,pred42,pred43,pred44,pred45,pred46,pred47,pred48,pred49,pred50,pred51,pred52,pred53,pred54,pred55,pred56,pred57,pred58,pred59,pred60,pred61,pred62,pred63,pred64,pred65,pred66,pred67,pred68,pred69,pred70,pred71,pred72,pred73,pred74,pred75,pred76,pred77,pred78,pred79,pred80,pred81,pred82,pred83,pred84,pred85,pred86,pred87,pred88,pred89,pred90,pred91,pred92,pred93,pred94,pred95
400,4.0,the patient or a care giver verbalizes an understanding of all information and directions discussed today., the patient and parent demonstrated understanding of the instructions given and was instructed to call and or be seen if further questions or concerns.,4.284838,3.877562,4.3011065,3.8775616,3.8782148,3.9862237,4.3010883,3.8290892,4.1762314,3.9245534,4.367887,3.9245539,4.1762333,3.829087,3.4287946,4.045551,4.300501,4.1524615,4.0116043,4.367887,4.0116053,4.1235514,4.123551,4.1069465,3.8782148,3.9862266,3.4287698,4.284839,4.1069436,4.3005004,4.1524615,4.0455503,3.7649639,4.09312,3.6837404,4.093121,3.9457574,4.206374,3.6835852,3.915913,3.9212127,3.385121,4.1303806,3.3851233,3.9214647,3.894117,3.5305347,4.2480664,3.8628411,4.118881,3.6120949,4.130362,3.6120827,4.055362,4.0553603,4.185044,3.945744,4.2063756,3.5305967,3.757162,4.186947,3.862526,4.1188817,4.2480693,3.9988775,3.7774587,4.137046,3.7698605,3.8309965,4.0344253,4.050438,4.2345667,4.148758,3.941911,4.2749496,3.9121144,4.1416883,4.2398257,4.03896,4.3158736,3.8532717,3.95198,3.8384504,4.2851815,3.8202648,3.8709364,3.871274,4.249733,3.8814452,4.0011783,4.090241,4.0846705,4.2246623,3.8529813,3.942395,4.3379803
401,4.0,"thank you for choosing the name, m.d.. care team for your health care needs!","thank you for choosing the name, aprn, c.n.p., m.s.n.. care team for your health care needs!",4.0975213,4.430062,4.3460426,4.430062,4.3749843,4.3908634,4.3460507,3.8158767,4.209331,4.542542,4.4151645,4.5425406,4.20933,3.8158786,4.1064577,4.3332567,4.0543528,4.492672,4.5839615,4.415165,4.583961,4.49463,4.4946303,4.3174777,4.3749843,4.3908606,4.1064887,4.0975204,4.317452,4.054354,4.4926715,4.3332567,4.3740287,4.589849,4.5819445,4.5898495,5.0275984,4.408248,4.5828123,4.495025,4.3683567,4.6223664,4.576916,4.6223664,4.368375,4.472897,4.500285,4.47158,4.25526,4.3196187,4.685405,4.576925,4.6854043,4.520223,4.5202236,4.3374543,5.0275707,4.4082456,4.5002213,4.363324,4.2242613,4.255272,4.31961,4.471583,4.255733,4.454739,4.091948,4.448234,4.598516,4.735927,4.0731697,4.3240175,4.325564,4.4130306,4.5130725,4.413887,4.324703,4.3267503,4.2362084,4.3919654,4.176468,4.597117,4.5707154,4.507747,4.594972,4.536603,4.538367,4.694635,4.6000423,4.737614,4.2969494,4.2334223,4.658964,4.176653,4.5931063,4.4077435
402,4.0," consultation:  consultant not available, patient did not wish to wait, patient scheduled for consultation at next visit."," consultation:  7:00 am hygiene appointment today - no consultant available, patient scheduled for consultation at next visit.",4.31163,4.3447537,3.922031,4.344753,4.0842013,4.1957135,3.9220371,4.100176,4.0243196,3.6436899,4.6453605,3.6436913,4.0243187,4.100176,3.2572823,4.2778196,4.013335,4.418216,3.753482,4.6453614,3.7534804,4.3336244,4.3336263,4.160558,4.0842004,4.195713,3.2572901,4.311629,4.1605563,4.0133348,4.4182196,4.2778196,3.9317317,4.1312575,3.4792984,4.1312566,4.0167036,3.9265354,3.4801388,3.9802566,4.1033473,3.4299538,4.0243053,3.4299524,4.103373,3.9479475,3.6085994,4.3491235,3.7658045,4.042489,3.500428,4.0242953,3.5004253,4.137155,4.137155,3.9973214,4.0167108,3.926528,3.6086478,3.9195764,3.9999166,3.7658226,4.042488,4.349125,4.2121167,3.9389644,4.079024,3.9289095,3.8043075,4.183923,4.0167093,3.7966373,3.8809938,3.9487748,4.2812824,3.9427028,3.872589,3.7977746,3.9755964,4.527932,3.7390487,4.170305,3.892579,4.28356,3.8759892,4.0638494,4.043456,3.7869596,3.8573892,4.21191,4.015215,4.108004,3.7616193,3.7387235,4.1644235,4.5389037
403,3.0," patient discharged to home, ambulating without assistance, driving self, unaccompanied, above person(s) verbalized understanding of discharge instructions and follow-up care."," patient discharged to home, ambulating without assistance, family driving, accompanied by other family member, discharge instructions given to patient, simple or moderate discharge teaching performed, above person(s) verbalized understanding of discharge instructions and follow-up care.",3.5246422,3.6537697,3.570065,3.6537693,3.6013584,3.4567885,3.57004,3.5507932,3.6210766,3.502938,3.7037878,3.502939,3.6210768,3.550793,3.027443,3.718414,3.4914944,3.194632,3.6936414,3.703788,3.6936402,3.462067,3.462067,3.704243,3.6013584,3.4567878,3.02739,3.5246413,3.7042413,3.4914935,3.1946325,3.7184145,3.4063509,3.696191,3.7220938,3.696191,3.884369,3.5899773,3.721791,3.8780525,3.7076812,3.6466827,3.9070203,3.6466794,3.707922,3.836904,3.5983772,3.6728609,3.3964365,3.7147837,3.7492478,3.9070249,3.7492476,3.6767159,3.6767147,3.7664497,3.8843622,3.5899754,3.598332,3.4063406,3.7400491,3.3961365,3.7147827,3.672847,3.3211908,3.50422,3.4958441,3.503314,3.6444402,3.5308416,3.4866405,3.545276,3.8178935,3.2999225,3.584029,3.2988014,3.8157046,3.5340824,3.2726996,3.8210518,3.4585547,3.3926907,3.5192354,3.5865262,3.5150077,3.4575512,3.4537487,3.7762215,3.689774,3.5318935,3.2607572,3.457242,3.7656837,3.4583476,3.392254,3.8164232
404,4.15,i explained the diagnosis and treatment plan for the patient who expressed understanding of the content.," the above was discussed with the patient and her husband, and they voiced understanding of the content and plan.",4.1953354,4.2561216,4.318578,4.2561207,4.5323887,4.378857,4.318557,4.4562187,4.3739414,4.294938,4.6375494,4.294938,4.3739414,4.456218,3.789616,4.4127235,4.193083,4.253281,4.3846846,4.637549,4.3846836,4.250467,4.2504673,4.32227,4.532388,4.378861,3.7896383,4.1953335,4.322269,4.193084,4.2532763,4.412723,4.2511287,4.1846266,4.0871973,4.1846266,3.9797952,4.276832,4.086559,3.864133,4.2114043,4.1094823,4.4841924,4.1094823,4.2114377,3.890043,3.9205353,4.618562,4.529274,4.1794214,4.1966834,4.4841743,4.1966815,4.2083087,4.2083087,4.268671,3.979811,4.276832,3.9204495,4.243838,4.2059402,4.529054,4.17942,4.618555,4.1586637,4.0737996,4.101609,4.0585885,3.9069946,4.0654116,4.0675855,4.0578628,4.1306157,3.8185167,4.2025867,3.8105078,4.130626,4.053289,3.9632196,4.284675,3.8923843,4.041342,4.0966797,4.2006545,4.091807,4.0032454,4.004235,4.126698,3.9089284,4.0587854,4.0001707,4.217875,3.9708257,3.892353,4.0542593,4.2832966
405,2.5,the patient expresses understanding and agreement with this plan.,"i have reviewed the history, examined the patient, discussed the management, and agree with the impression and plan as documented by dr. name",3.4833958,2.9946358,3.024909,2.9946337,2.7473667,3.1922483,3.0249815,3.01756,3.5296233,3.1861596,3.7530005,3.1861649,3.5296257,3.0175672,2.3545966,3.2752032,2.7385721,3.3855138,3.2292936,3.7529998,3.2292848,3.324964,3.3249614,3.25955,2.747367,3.192253,2.3545253,3.483393,3.259552,2.738561,3.3855143,3.275204,2.5712748,2.4904742,3.0788047,2.4904723,1.831231,3.0470912,3.0791252,2.379171,1.8113114,1.691665,2.6230865,1.6916738,1.8112754,2.1863806,3.1957657,3.0675836,2.2294142,3.1829872,2.4693246,2.6230097,2.469375,2.292502,2.2925043,2.029499,1.8312742,3.0470877,3.1956873,2.5532749,2.123141,2.2289014,3.182989,3.0676413,2.0097556,1.990128,2.139166,1.9853932,2.60751,1.6829646,2.0732462,2.1328723,2.8150826,2.3848655,2.5427032,2.3251715,2.8069654,2.1379707,2.323738,3.3928113,2.540365,2.014687,2.563006,2.5233238,2.5433996,2.060417,2.0511174,2.1156404,2.5685673,1.6711063,2.6050556,2.353662,2.0721571,2.5387323,2.0062306,3.4294908
406,3.7,instructions: apply one patch every twenty four hours; leave on for up to twelve hours within a twenty four hour period., instructions: apply 1 patch every 24 hours; leave on for up to 12 hours within a 24 hour period; to feet for neuropathy.,4.5158834,4.5651135,3.9421277,4.565115,4.2384005,4.4437237,3.9420762,4.229118,4.21229,3.7412097,4.7002664,3.7412095,4.212288,4.229119,3.804859,4.811768,4.523773,4.4671946,3.926066,4.7002654,3.9260662,4.595482,4.595481,4.170307,4.2383995,4.4437246,3.80489,4.5158825,4.1702886,4.5237756,4.467194,4.8117685,4.337424,4.0335164,4.0325136,4.0335155,4.083897,3.9280286,4.032862,4.033735,3.9266067,3.9577365,4.3389864,3.9577343,3.9262998,3.9731395,4.182877,4.0109587,4.239093,4.1402392,4.1837416,4.338967,4.183749,4.3637304,4.3637304,3.969106,4.083905,3.9280262,4.182943,4.3635206,3.9110718,4.238513,4.140242,4.010965,4.0955567,3.7860374,3.8651726,3.7840495,4.3548203,3.989319,3.8348882,3.8801696,4.3519783,3.7919781,4.244447,3.7816021,4.33749,3.8813355,3.7628815,4.3773007,3.6646745,3.8349109,3.8458235,4.242776,3.820284,3.990316,3.981948,4.007575,4.3896933,3.9926655,3.733684,4.0464993,3.9921136,3.6650043,3.8164022,4.416467
407,0.5,use information was down loaded from the patient's pap device and reviewed with the patient.," i discussed the indications, contraindications and side effects of doxycycline with the patient.",0.28980514,0.13685869,0.01925827,0.13685754,0.12414774,0.29570422,0.019268274,0.16926005,0.42792994,0.19205715,0.39066243,0.19205678,0.4279301,0.16926,0.14638904,0.3151467,0.28945923,0.589097,0.015780099,0.39066178,0.015780829,0.45626062,0.45626134,0.51358646,0.124148004,0.2957109,0.14637461,0.28980362,0.5135791,0.2894553,0.58909696,0.31514668,0.7076103,-0.106839746,-0.11154028,-0.10684072,0.1641921,0.14178684,-0.111398265,0.105483495,0.18247321,-0.1356383,0.6679388,-0.13563734,0.18273285,0.061162494,-0.07477673,0.76245826,0.4948171,0.67400044,-0.14290841,0.6678936,-0.14291306,0.16789396,0.1678944,-0.031713918,0.16419193,0.14177412,-0.0747327,0.68684965,-0.049924504,0.49526745,0.67396617,0.76244754,0.19911617,0.41624987,-0.2368526,0.41951972,0.011685018,0.27571106,-0.25284618,-0.04706221,0.052592017,-0.15145935,0.52272063,-0.12165461,0.047604993,-0.056440793,-0.3113489,0.5665788,-0.078188464,0.088154905,-0.20399463,0.5104045,-0.18493783,0.24372244,0.24399818,0.25083408,0.14566752,0.26838335,-0.2817919,0.49228397,0.34241894,-0.07782255,0.08161292,0.5513241
408,0.0,patient repeats back dosing instructions and has no further questions at this time.,the patient does not wish to enroll at this time.,0.10599392,0.29053447,-0.17263511,0.29053476,0.19203857,-0.11623819,-0.17264718,0.09607637,0.43340316,0.34156933,-0.016288824,0.341569,0.4333978,0.09607473,0.11427437,0.18443383,0.24434711,-0.20459521,0.16520415,-0.016288348,0.16519862,0.18196669,0.18196836,0.07325253,0.19203876,-0.116238564,0.114203036,0.10599491,0.07324553,0.24434781,-0.20459926,0.18443502,0.18082117,-0.17848639,-0.47488043,-0.1784848,0.4088532,0.05885057,-0.474898,0.33660662,0.64410335,-0.101642825,0.32223025,-0.10163941,0.6438155,0.27830866,-0.18981244,0.4016584,0.20022556,0.30311483,-0.3425259,0.32220376,-0.3425416,0.036569253,0.03657037,0.13617255,0.40884137,0.05885444,-0.18974254,0.17728238,0.08026345,0.20037845,0.30311665,0.40165856,0.035845328,0.1074229,-0.26079163,0.110351935,0.12133568,-0.010664516,-0.2653243,0.18758802,-0.051038735,-0.3754557,0.32609332,-0.3830895,-0.078828454,0.18006915,-0.41498467,0.2649879,-0.057675466,-0.06546648,-0.4195115,0.33296007,-0.39194268,-0.01315668,-0.012071708,-0.06549453,0.18452992,-0.03502351,-0.36379817,0.16320406,0.14804013,-0.05780251,-0.06619347,0.26101655
409,3.25," no: new confusion or inability to stay alert and awake; noisy, wheezy or raspy breathing that does not clear with coughing; newly painful neck with difficulty bending the neck; purple or red rash blotches that stay when pressed by a glass (purpural rash); currently feeling like you are going to collapse every time you stand (sit); muffled voice or inability to open mouth fully or complete inability to swallow"," no: new confusion or inability to stay alert and awake; noisy, wheezy, croupy or raspy breathing that does not clear with coughing; newly stiff or painful neck; purple or red rash blotches that stay when pressed by a glass (purpural rash); feeling like he is going to pass out every time he stands (or sits) up or muffled voice or inability to open mouth fully",3.9175992,3.690639,3.6946726,3.69064,4.0618243,3.6272326,3.6946683,3.9623194,4.6588793,3.8964405,3.9610794,3.89644,4.658881,3.96232,3.4798367,4.149029,3.9118416,3.5121996,3.8777552,3.9610791,3.8777552,3.5858095,3.5858088,4.5263186,4.0618253,3.6272306,3.4798286,3.917599,4.526356,3.9118402,3.5121987,4.149029,3.8667076,3.817497,3.774434,3.8174968,3.8477619,3.816758,3.7746003,3.7657144,3.7091224,3.7938423,3.9642262,3.793845,3.7090795,3.9167094,3.8290498,3.952743,3.9627872,3.8563652,3.6945643,3.9642158,3.694556,3.8005848,3.8005848,3.8700135,3.8477862,3.8167562,3.8291206,3.8668911,3.8438416,3.9629037,3.8563678,3.952742,3.691251,3.7401497,3.6472754,3.737577,4.110123,3.7194078,3.616132,3.8802803,4.680818,3.8031185,3.6250532,3.7821398,4.6783714,3.8875191,3.5910952,4.160826,3.8866932,3.8087668,3.8700516,3.625042,3.8542945,3.757053,3.7701025,4.2147994,4.158749,3.7366276,3.589821,3.8185582,4.6950045,3.8864374,3.8158472,4.167451
411,0.5,male who presents for evaluation of sore throat.,male who is here for pretravel consultation for international travel.,1.3135101,0.73749506,0.948698,0.73749566,0.79461896,1.0084118,0.9486882,1.1248199,1.3613387,0.8498505,1.0386599,0.8498491,1.3613373,1.1248196,1.0718505,0.7911241,1.5869656,0.95002943,0.99783146,1.0386633,0.99783695,1.1204395,1.1204429,1.0738345,0.79461896,1.0084152,1.0718123,1.3135109,1.0738239,1.586955,0.9500141,0.7911232,1.1252356,0.63596165,0.11605085,0.6359613,1.4460146,0.99232596,0.11644944,1.0287728,1.4268372,0.744,1.1103542,0.74399817,1.4267131,0.9928512,0.17800137,1.373371,1.3234605,0.41517833,1.0578742,1.1103799,1.0578562,0.7279916,0.7279926,0.70478123,1.4460052,0.9923988,0.1777371,1.1250256,0.7366323,1.3235825,0.41515365,1.3733569,0.1954332,0.60206443,0.4138618,0.60967845,0.82582295,0.49233633,0.39902893,0.5882676,0.8543018,0.089796685,0.59380376,0.10398684,0.84635174,0.5846691,0.056020696,0.8289209,0.5704844,0.38907465,0.18225397,0.59792376,0.2208814,0.58677894,0.5803303,0.8050305,0.90397,0.48025343,0.101310536,0.19462533,1.1821777,0.57019997,0.3687438,0.8261735
412,3.5," amount given: started, iv site #1, iv site #1 iv fluids established, iv site #1 1st bag hung, amount 1 liter."," iv site #1, iv site #1 iv fluids established, iv site #1 1st bag hung, iv site #1 bolus of 1000 ml established, iv site #1 rate of bolus, wide open.",3.6165016,3.4781616,3.462213,3.478164,3.4762864,3.3587604,3.4622138,3.4894454,3.8621304,3.4920924,3.4754038,3.4920921,3.8621304,3.489443,3.608954,3.5822775,3.6992311,3.5239122,3.6076858,3.4754057,3.607687,3.5308225,3.530825,3.3468053,3.4762862,3.358766,3.6089668,3.6165037,3.3467987,3.6992288,3.523912,3.5822785,4.1860723,3.958546,3.481758,3.9585452,3.9829986,3.7246084,3.481506,3.6189506,4.1480813,3.5543678,4.0604367,3.5543685,4.1480794,3.583508,3.61222,4.148253,4.2751565,3.6147692,3.6685822,4.060424,3.6685848,3.7511275,3.751128,3.8478699,3.982959,3.7246046,3.6121829,4.1781106,3.8097224,4.2754955,3.614776,4.148252,3.890263,3.3029041,3.2734854,3.3018339,3.4260004,3.3483703,3.262148,3.4247897,3.7898843,3.464833,3.4802883,3.4567208,3.7872183,3.4090693,3.4183013,3.5236697,3.8050702,3.43619,3.3922114,3.4905555,3.3767655,3.4518785,3.458921,3.568178,3.4660249,3.3545654,3.357679,3.848384,3.6511931,3.804554,3.4378872,3.520333
413,1.5,calcium + vitamin d tablet 1 tablet by mouth one time daily.,"cholecalciferol (vitamin d3)  vitamin d3  50,000 unit capsule 1 capsule by mouth every week.",2.1699753,1.6184521,2.2154393,1.6184503,1.8601513,2.081791,2.2154794,1.9414985,1.8939738,1.8834202,2.4512303,1.8834212,1.8939755,1.9414997,1.3464106,2.0242393,1.9367204,2.0084536,2.1052628,2.4512284,2.1052608,2.033423,2.0334222,2.1287434,1.8601522,2.0818026,1.3465674,2.169972,2.1287467,1.9367254,2.008452,2.024241,1.8781568,1.7380165,2.016015,1.7380161,1.7839231,1.8248388,2.0167415,1.5796747,1.5923505,1.8922526,1.8159902,1.892254,1.5923613,1.5054953,1.7671188,1.6590906,1.6384108,2.0903957,1.9269283,1.8159847,1.9269261,1.9988784,1.9988784,1.7433586,1.7839065,1.8248357,1.7669094,1.8788109,1.6701142,1.6385622,2.0903904,1.6590902,1.7308725,1.7821704,1.7002923,1.785141,1.7116013,1.7024591,1.7121451,1.8626616,1.9293796,1.406444,1.941076,1.4068815,1.9155855,1.873635,1.3572595,1.9142278,1.7261161,1.7995319,1.7435251,1.9429542,1.7046508,1.8738948,1.868016,1.8747,1.7814146,1.6933178,1.3878131,1.7884066,1.9958587,1.7261109,1.8010287,1.9099809
415,0.5,the patient understands and agrees to the above care plan.,the coverage and limitations of each depend on the insurance company.,0.3776268,0.10466772,0.24319941,0.1046686,0.10258334,0.06696144,0.24324384,0.048284415,0.26878044,0.31761143,0.29478565,0.31761125,0.26878062,0.048285045,0.26704082,0.3870132,0.6364378,0.043006837,0.44159588,0.29478586,0.44159448,0.10223536,0.102237396,0.11461736,0.102583334,0.06696436,0.26700738,0.3776263,0.11460878,0.63643515,0.043007117,0.3870133,-0.0188768,0.05105825,0.2421118,0.051061563,0.635649,0.07337271,0.24252446,0.42706355,0.45115238,0.47219995,0.3648246,0.47219712,0.45125723,0.38852417,0.22819123,0.48775122,0.10947042,0.27009395,0.25288495,0.36479062,0.25287145,0.10977901,0.10977914,-0.05922326,0.6356517,0.07337459,0.22814132,-0.020698607,-0.07670405,0.11025868,0.27009746,0.48775533,0.30006778,0.34994814,0.08918731,0.3506267,0.06626987,0.2687271,0.11126657,0.20360565,0.17282256,0.040142443,0.23674886,0.064691596,0.16325483,0.20070718,-0.041806836,0.18421642,0.21333334,0.070177,0.29542795,0.24312726,0.2947502,0.2249293,0.2227315,0.2209513,0.098874845,0.27082458,-0.081731685,0.37325004,0.24629276,0.21338779,0.06623809,0.19286358
416,3.0,albuterol  proventil ventolin  90 mcg act hfa aerosol 2 puffs by inhalation every 6 hours as needed., fluticasone propionate  flovent hfa  110 mcg act aerosol 2 puffs by inhalation two times a day as needed.,3.381214,2.9444835,2.9047067,2.9444828,3.4099681,3.1422238,2.9046092,3.0157273,3.2003417,3.226193,3.391388,3.2261937,3.2003424,3.0157259,3.2015376,3.2587976,3.4245703,3.0725136,3.4034152,3.3913884,3.4034157,2.9769375,2.976935,3.2603545,3.4099684,3.1422005,3.20157,3.3812132,3.2603583,3.4245713,3.0725152,3.2587984,3.0047235,3.313142,3.4903622,3.3131413,3.1170332,3.3922443,3.4906585,3.5104907,3.1140378,3.2368915,3.2114744,3.2368867,3.114118,3.5462806,3.2739902,3.5304687,3.2088804,3.547957,3.430273,3.2115912,3.4302726,3.50185,3.5018492,2.6639028,3.1170213,3.392239,3.2740266,3.0071862,2.6170769,3.2086613,3.5479536,3.530465,3.1445966,2.5671165,3.349478,2.5712655,3.4379606,2.9189713,3.3992443,3.352067,3.3111339,2.9291332,3.3315363,2.809203,3.303026,3.3510764,2.9632733,3.100566,2.5501316,3.0480375,3.3462658,3.3363004,3.236631,2.374941,2.367522,3.1165311,3.5054762,2.9382179,2.8846798,3.1818407,3.0978205,2.549869,3.045837,3.0921597
417,1.0,venlafaxine  effexor xr  75 mg capsule sustained release 24 hour 1 tablet by mouth one time daily.,montelukast  singulair  5 mg chewable tablet 1 tablet by mouth one time daily.,2.3660352,1.714015,2.1803539,1.7140146,1.7731087,1.9612066,2.1804137,1.7354422,2.1382086,1.8888383,2.3309119,1.8888385,2.1382082,1.7354416,1.2484306,2.1589592,2.1328459,2.0826538,2.1615415,2.3309119,2.1615396,2.1510289,2.1510282,2.1939075,1.7731092,1.9612134,1.2484626,2.3660357,2.1939154,2.1328511,2.082653,2.1589608,1.9086906,1.8154889,1.5681487,1.8154879,1.4950976,1.6950759,1.5680405,1.834187,1.5121292,1.5700787,2.125894,1.5700771,1.5121032,1.7744367,1.5043131,1.8595223,1.5630077,2.1118917,1.6245087,2.1258864,1.6245195,2.0675962,2.0675964,1.7123176,1.4950606,1.6950766,1.5044954,1.9016901,1.6548516,1.5627882,2.1118882,1.8595204,1.955416,1.7162553,1.698566,1.7169816,1.8593699,1.7630209,1.7182081,1.8491395,1.934805,1.6156498,1.98892,1.616391,1.9169939,1.8536888,1.7153455,2.3657043,2.0111983,1.9039121,1.6850964,1.9901295,1.6258049,1.8705453,1.8680352,2.0140965,1.8964434,1.7547417,1.6516433,2.0406551,2.062695,2.011597,1.905901,2.3497336
418,3.0," no: struggling to breathe even while inactive or resting; shortness of breath; sudden onset of cough, choking or gagging due to inhaling something into his airway or noisy, wheezy, croupy or raspy breathing that does not clear with coughing"," no: struggling to breathe even while inactive or resting; shortness of breath or sudden onset of cough, choking or gagging due to inhaling something into her airway",3.7427127,3.3181882,3.41903,3.3181884,3.702514,3.5005393,3.4190605,3.5048811,4.4080997,3.5669236,3.6375105,3.5669246,4.4081,3.504881,3.0593317,3.8233297,3.6767426,3.4330714,3.711636,3.6375108,3.7116358,3.2839034,3.283903,4.0906553,3.7025137,3.50054,3.0593386,3.7427135,4.0906754,3.676743,3.4330716,3.823329,3.8466392,3.8147209,3.5288985,3.8147202,3.687274,3.6475906,3.5284207,3.2268422,3.7620752,3.3473701,3.7225714,3.3473718,3.7617886,3.2907145,3.4011211,3.8188288,3.7678893,3.6805763,3.681265,3.7225606,3.6812668,3.6958,3.6957996,3.0064764,3.6872647,3.6475873,3.4011984,3.8480694,3.0854573,3.7680984,3.6805751,3.8188217,3.4690201,3.4541733,3.702153,3.4550624,3.820042,3.4648292,3.7133956,3.6745858,4.3202443,3.8632855,3.392814,3.8547654,4.318299,3.683547,3.59087,3.9734342,3.7500455,3.4722853,3.8951352,3.393132,3.9014308,3.612411,3.6120133,3.9174933,3.842061,3.46922,3.5970614,3.5744393,4.2275796,3.750061,3.4783263,3.9773793
419,2.75," no: currently feeling like you are going to collapse every time you stand or sit up; new confusion or inability to stay alert and awake; uncontrollable or continuous rectal bleeding or black, sticky, tar-like stools", no: new confusion or inability to stay alert and awake or currently feeling like she is going to collapse every time she stands or sits up,3.2460473,3.2773142,3.3991265,3.2773137,3.2537882,3.280044,3.3991652,3.1063442,3.7454236,3.2291288,3.2327785,3.229128,3.7454236,3.1063411,2.7326949,3.2398186,3.3101358,3.1053672,3.1726966,3.2327778,3.1726978,3.2287345,3.2287343,3.5255983,3.2537863,3.2800446,2.7326958,3.2460468,3.525598,3.310133,3.1053643,3.2398176,3.2819684,3.1619422,3.311625,3.1619425,3.415225,3.1654189,3.311571,3.0842586,3.1912956,3.22572,3.4309497,3.2257197,3.1913676,3.214221,3.226862,3.3596778,3.0599937,3.2778504,3.34324,3.430927,3.3432446,3.2297604,3.2297606,2.7226572,3.41521,3.1654232,3.2269967,3.2793262,2.7924337,3.0603037,3.277849,3.359684,3.1383367,3.068272,3.3159206,3.0651987,3.1436067,3.0962234,3.310688,3.0952306,3.332949,3.3086252,3.1258383,3.2976599,3.3373816,3.10848,3.2761507,3.179765,3.1978683,3.1312597,3.1841598,3.1293926,3.2037938,3.1323442,3.1299212,3.2167003,3.1584096,3.0890014,3.2448497,3.223607,3.3655293,3.197777,3.1394343,3.1812594
420,3.25," identified illness as a learning need, no barriers to learning were identified, no interventions were used to address barriers to learning, teaching methods used included verbal instructions."," identified illness as a learning need, teaching methods used included printed patient instructions, verbal instructions.",3.6069505,4.061332,3.655756,4.061333,3.9465613,3.862752,3.6557693,3.8239505,3.8771994,3.8204856,3.9911017,3.8204865,3.8772001,3.8239496,3.5157022,4.035395,3.5577948,3.79732,3.8919108,3.9911017,3.891913,3.9469686,3.9469707,3.885501,3.9465616,3.862752,3.5156732,3.60695,3.885495,3.5577939,3.797319,4.035396,4.0050454,3.6223755,3.7663558,3.6223748,4.2295685,3.648542,3.7663753,4.1533804,4.124786,3.6541219,4.25237,3.6541216,4.1247663,4.06806,3.7182703,4.3635926,3.8646426,3.7148178,3.7317843,4.2523804,3.7317815,3.7157235,3.7157238,4.0973806,4.2296424,3.6485379,3.7182438,3.9987867,4.162846,3.8641653,3.714815,4.3635855,3.454976,3.5693874,3.925436,3.5623102,3.6010687,3.7141008,3.8956907,3.835291,3.8368068,3.6892397,3.525708,3.6813514,3.8358955,3.8290272,3.634063,3.7656631,3.3199651,3.7636142,3.7166822,3.5281546,3.7039967,3.7048364,3.7074392,3.8753872,3.6511023,3.6937041,3.571706,3.3476734,3.8257668,3.3200705,3.760789,3.7722778
421,3.75," based on the patient's itinerary and medical history, the following was advised and written information was provided: general insect bite precautions and insect repellent use discussed, and permethrin use."," based on the patient's reported itinerary and medical history, the following is advised and written information per ""stay healthy while traveling"" provided and reviewed regarding food and water precautions and travelers diarrhea self management.",3.1466606,3.2596226,3.00022,3.2596219,3.1373184,3.2915094,3.0002022,3.2104676,3.0434837,2.7697997,3.234772,2.7697995,3.0434797,3.2104664,2.746282,3.3884993,3.096246,3.3135211,2.956033,3.234773,2.9560366,3.5063992,3.5063982,3.146636,3.137315,3.2915103,2.7462494,3.1466615,3.1466253,3.0962484,3.3135161,3.388499,3.5991411,3.6153605,3.2018619,3.6153605,3.3334548,3.6169705,3.2023628,3.2154186,3.0142243,3.4485333,4.019688,3.4485376,3.014258,3.1510346,3.2159007,4.057125,3.367379,3.4997456,3.6511457,4.019682,3.6511545,3.7479572,3.7479582,3.458348,3.3334248,3.6169755,3.215208,3.6027267,3.3529625,3.367627,3.4997437,4.057123,3.4859633,3.1339834,3.471973,3.138075,3.390871,3.1027887,3.4805307,3.3705695,3.465392,3.1729455,3.197008,3.2219338,3.4693744,3.3853667,3.354447,3.5137913,3.2969651,3.1426811,3.2819164,3.1949167,3.267789,3.327204,3.325359,3.529371,3.4097686,3.108423,3.2199244,3.574339,3.4483914,3.2971828,3.139595,3.527114
