pid,label,sent1,sent2,pred0,pred1,pred2,pred3,pred4,pred5,pred6,pred7,pred8,pred9,pred10,pred11,pred12,pred13,pred14,pred15,pred16,pred17,pred18,pred19,pred20,pred21,pred22,pred23,pred24,pred25,pred26,pred27,pred28,pred29,pred30,pred31,pred32,pred33,pred34,pred35,pred36,pred37,pred38,pred39,pred40,pred41,pred42,pred43,pred44,pred45,pred46,pred47,pred48,pred49,pred50,pred51,pred52,pred53,pred54,pred55,pred56,pred57,pred58,pred59,pred60,pred61,pred62,pred63,pred64,pred65,pred66,pred67,pred68,pred69,pred70,pred71,pred72,pred73,pred74,pred75,pred76,pred77,pred78,pred79,pred80,pred81,pred82,pred83,pred84,pred85,pred86,pred87,pred88,pred89,pred90,pred91,pred92,pred93,pred94,pred95
129,4.5,if you have any questions please let me know.,so please contact us if you have questions or concerns.,4.7174296,4.3121843,4.615192,4.3121853,4.5832086,4.2423897,4.615192,4.532899,4.37191,4.684225,4.3948936,4.6842246,4.3719106,4.5329,4.732335,4.257545,4.8841777,4.385806,4.6205707,4.394894,4.620571,4.43293,4.432934,4.2235503,4.583208,4.2423887,4.7323365,4.717415,4.2235475,4.884177,4.3858047,4.2575455,4.9414086,4.3530173,4.741968,4.3530173,4.3614,4.342888,4.7419696,4.4593296,4.972896,4.7123475,4.339518,4.712346,4.9729033,4.4576554,4.824266,4.176008,4.8377943,4.310425,4.279061,4.339496,4.279061,4.2663393,4.2663393,4.619822,4.354638,4.342889,4.824213,4.940895,4.6192226,4.83915,4.310423,4.176,4.8319316,4.601547,4.8963695,4.6015406,4.630043,4.587922,4.8932233,4.467154,4.4324074,4.9193945,4.63005,4.902455,4.5124536,4.451977,4.68205,4.7749734,4.6986732,4.6616173,4.8890276,4.629087,4.8899393,4.5548186,4.5500755,4.449669,4.65593,4.5638843,4.699563,4.8064036,4.4225087,4.6997576,4.6640716,4.7734523
130,3.75," educational literature, developmentally age appropriate, provided at today's visit, including caring for your nine-month-old ."," educational literature, developmentally age appropriate, provided at today's visit, including caring for your three- to five-year-old.",4.6278524,4.4403706,4.6750274,4.4403706,4.620616,4.573811,4.6750255,4.7089777,4.7315087,4.5926266,4.676553,4.592627,4.7315106,4.7089796,4.5914574,4.8608603,4.7864795,4.4699545,4.6525335,4.676553,4.652533,4.592722,4.5927234,4.7325215,4.6206164,4.573811,4.5914598,4.6281915,4.732517,4.7864804,4.469954,4.8608575,4.5464067,4.5366144,4.3641353,4.536615,4.5935183,4.3290954,4.364115,4.461108,4.43405,4.7138195,4.493817,4.7138186,4.434047,4.4617085,4.5788636,4.6528172,4.468991,4.5016465,4.506959,4.4938397,4.5069585,4.4888124,4.4888167,4.0793614,4.6020722,4.3290935,4.5788918,4.545614,4.100377,4.466989,4.5016503,4.6527905,4.422927,4.480003,4.0353565,4.487405,4.078653,4.0590878,4.0472207,4.0975184,4.102726,3.873957,4.3430276,3.8673015,4.0809855,4.089636,3.996435,4.858261,4.3410673,4.5303035,3.9945178,4.336363,4.0166254,4.576871,4.578581,4.4072328,4.0829244,4.053786,4.0110197,4.4229746,4.105699,4.3427205,4.5341153,4.8608494
131,3.0,she denies shortness of breath or chest pain.,"patient has not had sore throat, shortness of breath, eye irritation, facial pain, ear pain.",3.4329398,3.3333437,2.8687491,3.333344,3.3743222,3.7287607,2.8687487,3.318628,2.7242277,2.6781201,3.120787,2.6781182,2.7242265,3.318634,2.6926677,3.235685,3.4739282,3.5168483,3.0099754,3.1207898,3.0099752,2.8680522,2.8679411,2.8292036,3.3743234,3.7287605,2.692665,3.4328365,2.82921,3.4739306,3.5168476,3.2356744,3.986461,3.385647,3.1363256,3.3856468,3.677033,3.2284248,3.1363282,3.2103796,3.4411955,1.5578904,3.179355,1.5578917,3.4412017,3.2111928,1.2325267,3.8361375,3.6298769,3.2045178,2.4675715,3.1793342,2.4675708,3.5601811,3.5601728,3.601927,3.6960478,3.228428,1.2325222,3.986433,3.6065073,3.636181,3.2045162,3.8360882,3.5653267,2.9806066,3.2361465,2.9504068,3.4819534,3.2087119,3.2322145,3.5977237,4.0506816,3.4151917,3.559232,3.3845773,4.0657573,3.5692766,3.211096,3.734782,3.201656,3.3623576,3.7961597,3.5691385,3.841913,3.0724416,3.0591094,4.310418,3.4994318,3.194893,3.2185278,3.508541,3.879726,3.2030523,3.3617544,3.7360666
133,4.5," iv site #1, iv site #1 iv fluids established, iv site #1 1st bag hung, amount 1 liter, iv site #1 bolus of 1000 ml established."," iv site #1 into right antecubital, iv site #1 iv fluids established, iv site #1 1st bag hung, amount 1 liter, iv site #1 bolus of 1000 ml established, via primary tubing.",4.3880177,4.297975,3.839229,4.297976,3.8511324,4.504836,3.839229,3.820354,4.122259,3.884356,4.1161623,3.8843553,4.122259,3.820353,3.7956488,4.207067,4.436202,4.40308,3.8861363,4.116163,3.8861356,4.3157206,4.3157377,3.9399247,3.8511324,4.5048356,3.7956507,4.3880534,3.9399192,4.4362016,4.40308,4.2070694,4.2534885,4.1920934,3.8247702,4.1920915,4.0325646,3.8852654,3.8247592,3.7760532,3.9489639,3.868432,3.8874424,3.8684344,3.9489734,3.7767463,3.7252264,4.340325,4.264014,3.7706,3.7521148,3.887397,3.7521143,4.0521693,4.052168,3.930198,4.0414877,3.8852668,3.7253425,4.253209,3.934935,4.2641006,3.770594,4.340263,4.5248055,4.119456,3.8606899,4.121608,3.7151325,4.245214,3.8534665,3.805644,4.081279,3.5873322,4.379101,3.5899584,4.085439,3.7937558,3.7723837,4.3432636,4.637849,4.147686,3.8350713,4.3798037,3.8512614,4.1116915,4.111148,3.6982167,3.7116039,4.230063,3.7798045,4.5757813,4.202365,4.6395164,4.1461616,4.3450804
135,0.0,patient identified using two identifiers and permission was obtained from the patient to perform a fingerstick inr.," patient arrives ambulatory, gait steady, history obtained from patient, patient appears, cooperative, alert, oriented to person, place and time.",0.35124603,0.17677213,0.09450348,0.17677209,0.31116545,0.32739913,0.094505526,0.3983098,0.62038565,0.20214885,0.30525953,0.20214999,0.62038577,0.39830858,0.195676,0.5280435,0.288713,0.29039583,0.2834284,0.30525902,0.28342935,0.18068539,0.18065265,0.3003335,0.31116602,0.3273985,0.19567882,0.3513107,0.3003317,0.2887143,0.29039532,0.5280404,0.24568112,0.57796395,0.42240655,0.5779638,0.40924984,0.40485764,0.42240968,0.5316432,0.55598754,0.46612087,0.23435286,0.4661184,0.5559886,0.53186363,0.11806078,0.36020342,0.40265512,0.44499186,0.49026406,0.23436378,0.4902641,0.542393,0.542393,0.6825933,0.4131313,0.40485615,0.118065864,0.24595575,0.67688614,0.40274158,0.44499192,0.3602204,0.305901,0.6935514,0.32634655,0.69730026,0.37242138,0.13062103,0.30099,0.51803213,0.42501134,0.23099405,0.42984617,0.25533372,0.4231761,0.51962674,0.2643261,0.6245763,0.32286227,0.44049683,0.48320907,0.4346617,0.5137179,0.54494345,0.5312635,0.3918252,0.3636143,0.15126547,0.2755907,0.29555994,0.26256478,0.3217606,0.43561992,0.62605554
136,1.0,tylenol extra strength 500 mg tablet 2 tablets by mouth every 8 hours as needed.,metoprolol tartrate  lopressor  50 mg tablet 2 tablets by mouth two times a day.,1.6473334,2.059643,1.8323913,2.0596368,1.7989966,1.9354352,1.8323864,1.652877,2.415388,1.9727467,1.8675674,1.9727471,2.4153876,1.6528767,1.642212,1.8626429,1.7790929,1.9560882,1.9471302,1.8675661,1.9471303,1.771713,1.7716955,2.186207,1.7989954,1.9354331,1.642216,1.6473396,2.1862025,1.7790881,1.9560868,1.8626425,1.8493916,1.1189457,1.5998062,1.1189406,1.9657619,0.87806225,1.5998052,1.6885773,1.8511808,1.6842409,1.6659474,1.684242,1.851181,1.6889303,1.4954178,1.8610624,1.5810403,0.7879326,2.176343,1.665956,2.176343,1.5508562,1.550859,1.6580534,1.966914,0.878078,1.4955372,1.8491733,1.6443268,1.5816995,0.7879385,1.8610548,2.399101,2.5235133,1.2227824,2.5150847,1.3764696,1.4788555,1.2030741,2.2001271,1.5756053,1.1807902,1.8658339,1.1888965,1.5925853,2.200035,1.8985202,2.2348425,1.9424655,2.7006888,1.229124,1.8458564,1.2351378,2.4765515,2.4716115,1.5791867,1.3647816,1.4919738,1.9176886,2.2985985,1.5009023,1.9412704,2.7013655,2.2363832
137,0.0,the patient was not personally interviewed or examined.,the patient has no other concerns this visit.,0.3218179,-0.010902181,-0.17175026,-0.010902779,0.16549283,0.110866934,-0.17174944,0.3718973,0.7029149,0.17554942,0.6646349,0.17554964,0.70291376,0.37189496,-0.31335232,0.62779105,-0.02340389,0.021116966,0.24482173,0.664635,0.24482201,0.07735315,0.07734735,0.7356898,0.16549277,0.11086556,-0.31335673,0.32176948,0.735687,-0.023402946,0.021117002,0.62778676,0.45366025,0.4293005,0.16612898,0.42929974,0.2635219,0.09336355,0.16612488,0.3648493,0.013206016,0.5559101,0.61394304,0.5559101,0.013188404,0.3643755,0.37379608,0.42738837,0.37958145,0.028121108,1.3438518,0.61398923,1.3438464,0.31522956,0.31522825,0.072974674,0.27153707,0.0933573,0.37380868,0.4546872,0.07161584,0.38022885,0.028121699,0.42738402,0.6625294,0.5055378,0.6369499,0.500896,0.9669572,0.27558073,0.61364424,0.6125605,0.47494924,0.29987833,0.65773153,0.31554782,0.4827658,0.61903906,0.39597124,0.6374853,0.4701329,0.33425424,0.6261111,0.6584254,0.6224404,0.46549544,0.46427917,0.94982785,0.97130096,0.292541,0.40409374,0.6538905,0.10500714,0.47118896,0.32594845,0.63664067
138,0.5,"patient is able to globally contract, relax and expand her abdomen.","continuous care: patient is able to perform mobility, adl and iadl tasks with help.",0.9899547,0.46884176,0.56330687,0.46884215,0.41201395,0.47629356,0.5633072,0.4163565,0.97565013,0.4124097,0.79166234,0.4124099,0.9756505,0.41635567,0.424498,0.83340985,0.6619077,0.32585752,0.672243,0.7916657,0.6722432,0.47619015,0.47613165,0.6355264,0.4120144,0.47629386,0.42449924,0.9898773,0.6355254,0.6619104,0.32585818,0.8334104,0.7654216,0.5920706,0.058237527,0.5920717,0.41225463,0.7465947,0.05823641,0.63148355,0.7293903,0.3816683,0.7147697,0.38166744,0.72938466,0.63159275,0.32237875,0.61573774,0.6706708,0.78495604,0.5724347,0.7147752,0.57243425,0.39205873,0.3920645,0.550833,0.41571936,0.7465913,0.32243937,0.76509154,0.540534,0.6714493,0.7849604,0.6157426,0.5697367,0.9532165,0.45169103,0.95590377,0.5823545,0.32470238,0.4135877,0.38948202,0.47971678,0.56026036,0.69456714,0.55352426,0.480564,0.39358604,0.37524825,0.772802,0.36640373,0.7118015,0.60503423,0.69930434,0.61130786,0.8364178,0.82672995,0.9868682,0.5613843,0.3171848,0.38759503,0.5850502,0.35751858,0.36665103,0.71672934,0.76969326
139,0.0,the patient tolerated the test well and was assessed upon completion of the study and dismissed with no complaints.," the segment was resected, the cut ends cauterized, and a small pocket was made along each cut end of the vas into which the cut end was tucked.",0.03852138,-0.3466186,-0.41663495,-0.34661824,-0.30551004,-0.07105148,-0.416635,-0.1398845,-0.15668,0.23425823,-0.199563,0.23425972,-0.15668085,-0.13988486,0.22969393,-0.3894036,-0.15514073,-0.031069828,0.27982223,-0.19956309,0.27982324,-0.3413145,-0.34134343,-0.16305132,-0.30550924,-0.07105208,0.2296977,0.038445055,-0.16304964,-0.15513983,-0.03107024,-0.38940513,0.20563187,-0.43332687,-0.5117136,-0.43332845,0.029610846,-0.3211705,-0.511718,0.16465136,0.28141943,-0.06504826,0.23611884,-0.06504948,0.28143066,0.16477433,-0.40723053,0.024873067,0.307165,-0.33930972,-0.33021486,0.23616017,-0.3302155,-0.2864942,-0.28649458,0.32716492,0.035038896,-0.3211715,-0.40717524,0.20512637,0.31644085,0.30814376,-0.33930865,0.024877746,0.19213754,0.26155758,0.13897975,0.26011539,0.12850393,0.15951881,0.07630219,0.22840458,0.20812617,0.38055053,0.09549127,0.40190884,0.2049575,0.2307005,0.24603888,0.17110862,0.19459939,0.2581467,0.36433035,0.10131037,0.39146304,0.38268414,0.37728772,0.53311723,0.13981245,0.18605809,0.25199485,0.20830572,0.35302925,0.19400585,0.25397667,0.17010882
140,3.25," patient requires extensive assistance in the following activities:  toileting, transfer to from bed chair, mobility."," patient is totally dependent in the following activities:  eating, bathing, dressing, grooming hygiene, toileting, transfer to from bed chair, mobility.",2.8682933,3.021306,3.3280249,3.021305,3.1874042,3.0863962,3.3280244,3.1215281,2.858555,3.2708857,2.837074,3.2708855,2.8585567,3.1215286,3.2698298,3.0766566,2.935727,2.93531,3.3417497,2.8370736,3.34175,2.788667,2.7886944,3.2558455,3.1874037,3.086397,3.2698288,2.8681276,3.2558408,2.935727,2.935309,3.0766568,3.5184364,2.4785101,3.5846374,2.478507,3.1766875,2.4967089,3.5846448,3.2061691,3.1875243,3.4552069,3.192886,3.4552054,3.1875272,3.2074087,3.3717427,3.4529107,3.3639908,2.4172373,3.3399923,3.1928258,3.339992,2.6306853,2.630685,3.1068368,3.182139,2.4967082,3.3718138,3.5175023,3.1204844,3.3654695,2.4172363,3.4528754,3.377929,3.178345,2.962282,3.1746502,3.0410833,3.0143704,3.0185587,3.1094618,3.175334,2.869028,3.3954754,2.8591945,3.1760533,3.0877295,2.889149,3.4086304,3.2776446,3.236267,3.1684055,3.3923147,3.2010598,3.0127,3.0071483,3.3420022,3.0320718,3.0265646,2.8975182,3.341293,3.103166,3.275508,3.2423825,3.4071453
141,3.0,please let us know if we can be of further assistance at this time.,patient will let us know if any further issues.,3.2393103,4.137487,3.4235318,4.13749,3.6266744,3.895091,3.4235299,3.8420591,3.326057,3.5041273,3.966389,3.504129,3.3260581,3.8420563,3.5147817,4.073485,3.54562,3.6710794,3.301638,3.9663901,3.3016396,4.1797748,4.179823,3.2425332,3.6266725,3.8950915,3.5147853,3.2393267,3.2425249,3.5456202,3.671077,4.0734854,3.875014,2.975379,3.6436675,2.9753788,3.7747662,2.4810984,3.6436694,3.5812485,3.6420636,3.7679887,4.0998974,3.7679834,3.6420646,3.5807536,3.471251,3.5754182,4.137509,2.53093,3.6074781,4.099916,3.6074765,3.3002079,3.3002234,3.3630629,3.7602084,2.4810948,3.4712446,3.8729007,3.354677,4.1377454,2.5309405,3.575402,4.0255113,4.2288013,3.5200984,4.2193885,4.160985,3.7830093,3.5076618,4.050272,3.7312603,3.6580262,4.001301,3.6537783,3.7675998,4.031558,3.2129054,4.2139225,3.7989671,4.2558374,3.9392433,3.9987707,3.9191658,4.292256,4.285717,4.157962,4.180471,3.7861795,3.192065,4.0358634,3.7543678,3.8007576,4.255949,4.2144494
143,3.7," patient denies flank pain, fever, chills, vaginal bleeding, vaginal discharge, gross hematuria, pregnancy."," additional symptoms and pertinent negatives:  patient denies, flank pain, fever, chills, vaginal bleeding, vaginal discharge, gross hematuria, otherwise is in good health.",4.167552,4.3534603,4.2817273,4.3534617,4.240992,4.408557,4.281728,4.195365,4.15443,4.0851126,4.1543293,4.085114,4.154432,4.195366,4.024942,4.5191646,4.447492,4.107701,4.41545,4.1543307,4.41545,4.071302,4.0712957,4.0540953,4.2409925,4.408557,4.0249414,4.167372,4.054092,4.4474907,4.107701,4.5191655,4.7887425,4.2583566,4.393528,4.2583575,4.682245,4.2538958,4.3935347,4.186211,4.3907475,4.256038,4.1614614,4.256036,4.3907537,4.186713,4.2032886,4.3776336,4.2386336,4.2517786,4.287875,4.161426,4.2878747,4.322626,4.3226275,4.2845,4.6833305,4.253899,4.2032566,4.7878304,4.267713,4.244183,4.251776,4.3776293,4.876389,4.434958,4.4236245,4.440344,4.621135,4.0103183,4.3738594,4.4815273,4.2325644,4.2577643,4.470422,4.2576833,4.2167683,4.4642577,4.2224216,4.6367497,4.506033,4.0768566,4.5571218,4.476197,4.567421,4.1440673,4.1476874,4.40755,4.635828,3.9509244,4.2292533,4.8355756,4.084116,4.505729,4.069284,4.638903
144,3.8," patient education:  ready to learn, no apparent learning barriers were identified; learning preferences include listening."," ready to learn, no apparent learning barriers were identified in the family caregiver; learning preferences include listening.",4.267932,4.315756,4.7410693,4.315756,4.543189,4.4272594,4.7410693,4.478363,4.5984383,4.5590873,4.4138613,4.559087,4.5984383,4.478363,4.5619125,4.694707,4.605822,4.3963876,4.5671563,4.4138613,4.567157,4.520316,4.5203414,4.438611,4.5431895,4.4272594,4.5619125,4.2679067,4.4386044,4.6058216,4.3963885,4.694706,4.706617,4.3884244,4.659793,4.3884225,4.690153,4.233824,4.659777,4.480761,4.4542704,4.4808984,4.6366115,4.4809,4.4542737,4.4806933,4.5489054,4.8438406,4.3951273,4.468286,4.397592,4.636622,4.3975906,4.388787,4.388787,4.5869746,4.6873264,4.233823,4.5490746,4.705853,4.5792365,4.3983316,4.468282,4.8438673,4.870234,4.502412,4.3453326,4.5083776,4.735462,4.443414,4.280438,4.474332,4.323239,4.0863223,4.5641747,4.0903735,4.3813143,4.4645014,4.285537,4.9085994,4.5126386,4.6630335,4.2693152,4.569031,4.2863226,4.5959787,4.597216,4.8375387,4.7473083,4.4251633,4.293205,4.8550177,4.3756685,4.5127516,4.664849,4.9106135
145,2.5," patient arrives, via hospital wheelchair, unsteady gait, assistance to cart, history obtained from patient, patient appears, in distress due to pain, patient cooperative, alert, oriented to person, place and time."," patient arrives ambulatory, patient appears comfortable, patient cooperative, alert, oriented to person, place and time.",2.9774213,2.8451161,2.879008,2.8451185,3.1333144,2.8539972,2.8790076,2.8210595,3.4997797,2.7841358,2.7685924,2.7841344,3.4997804,2.8210595,2.6241963,3.1385999,3.0777712,2.8621156,2.9229426,2.7685966,2.9229438,2.6865218,2.6865306,3.2506952,3.1333158,2.8539972,2.6241984,2.9771085,3.2506979,3.0777717,2.8621154,3.1386023,3.234466,2.9590456,3.0094702,2.9590435,2.8205152,2.8990393,3.0094728,2.797397,2.9791389,2.9973006,3.2716372,2.9972994,2.9791374,2.7980816,2.876425,3.4709759,3.0607395,2.8758523,3.1885269,3.2716336,3.1885262,2.8972747,2.897274,2.9366648,2.8081946,2.8990417,2.876413,3.234084,2.9167852,3.0639083,2.8758512,3.4709766,2.5052216,2.6383073,2.563951,2.6368995,2.5127237,2.4549246,2.556371,2.888971,2.8612611,2.2455666,2.7906137,2.2600248,2.8525374,2.866331,2.5561717,2.5219953,2.1812243,3.160811,2.5091941,2.7988362,2.4890325,2.5988855,2.5941088,2.8092637,2.491916,2.4754827,2.567726,2.5238507,2.725576,2.1794894,3.1576784,2.5285532
147,3.0,f (38 c) or suspected fever; severe widespread muscle aches; abdominal pain; pain when passing urine or cloudy or foul-smelling urine, f (38 c) or suspected fever; pain when passing urine; blood in the urine; urgent need to urinate; urinating more often than usual; cloudy or foul-smelling urine; vomiting or new changes in sensation associated with neck or back pain,2.8904927,3.2468069,2.9132686,3.2468088,3.1531188,3.2267056,2.91327,2.9465373,3.2143292,2.908838,3.187908,2.9088383,3.21433,2.94654,2.8549218,3.4413571,3.1060333,3.149666,2.9474208,3.187907,2.9474196,3.0252109,3.0252168,3.05747,3.153118,3.2267063,2.8549242,2.8903654,3.0575037,3.1060326,3.1496646,3.4413567,3.6499012,3.1807883,3.1935213,3.180787,3.1920836,3.0358582,3.1935241,3.2180812,3.291039,3.1442745,3.2226582,3.1442742,3.2910435,3.2190623,3.053728,3.8018994,3.4072733,3.0991871,3.486319,3.2226272,3.4863186,3.3074203,3.307421,3.1412873,3.191253,3.03586,3.0537994,3.649484,3.1125517,3.4053698,3.0991833,3.8019292,3.7061105,3.2157578,2.9439542,3.2127876,3.0724905,3.007653,2.946983,3.4254358,3.2590408,2.9466755,3.4730077,2.9386966,3.266751,3.4017084,2.8757076,3.6391447,3.5105574,3.2400193,3.19758,3.4747083,3.1773233,3.2541301,3.2566051,3.461486,3.0513496,3.018849,2.898544,3.6829834,3.2521274,3.5077615,3.236354,3.6388056
148,3.25," patient arrives, via emergency medical services, history obtained from patient, patient appears comfortable, patient cooperative, alert, oriented to person, place and time."," patient arrives ambulatory, gait steady, history obtained from patient, patient appears, anxious, restless, uncomfortable, patient cooperative, alert, oriented to person, place and time.",3.101652,3.349216,3.4922059,3.3492167,3.347023,3.3297067,3.492207,3.3574212,3.0014253,3.2414837,3.2852635,3.2414842,3.0014281,3.3574243,3.3587976,3.5790207,3.3326352,3.2943761,3.2814867,3.2852643,3.2814867,3.2738407,3.2738473,2.7019172,3.347021,3.3297071,3.3587992,3.101571,2.7019165,3.3326347,3.2943757,3.579021,3.1469588,3.2067869,3.3139277,3.2067857,3.374564,2.967953,3.3139393,3.2931316,3.2256358,3.2730148,3.4494193,3.2730167,3.2256358,3.2938519,3.2203135,3.865056,3.2336326,3.176577,3.2314193,3.4494298,3.2314184,3.3572412,3.3572416,3.2846344,3.3730938,2.9679565,3.2203615,3.1466603,3.2883615,3.2330203,3.1765754,3.8650885,3.384075,3.0430684,3.0139718,3.0414977,3.3974068,2.8966196,2.9913867,3.529144,3.2788477,2.934454,3.413408,2.9263952,3.322992,3.515829,3.0397732,3.378273,3.3662655,3.4629529,3.1177328,3.419338,3.1072073,3.1205616,3.1105583,3.5033774,3.4030633,2.8999674,3.0484877,3.3528209,3.178833,3.3656,3.4587567,3.3795433
149,4.5," the patient appears ready to learn, no apparent learning barriers were identified; learning preferences include listening."," patient family was ready to learn, no apparent learning barriers were identified; learning preferences include listening.",4.5187254,4.501775,4.538801,4.501775,4.577009,4.549069,4.538802,4.661444,4.6119366,4.3373346,4.4989977,4.3373346,4.6119366,4.6614423,4.411063,4.747885,4.7035193,4.3690577,4.385329,4.498998,4.385329,4.474125,4.474147,4.5365524,4.5770097,4.5490685,4.41106,4.5186296,4.536547,4.703518,4.369058,4.747886,4.7588234,4.4507923,4.6378827,4.450793,4.716628,4.391738,4.637879,4.6661596,4.4706388,4.6375165,4.787982,4.637513,4.4706287,4.667524,4.7795157,4.8484826,4.476439,4.5682135,4.2928467,4.787966,4.292845,4.4664264,4.4664273,4.4294744,4.7337427,4.3917384,4.779514,4.7587204,4.419732,4.476338,4.5682106,4.8484883,4.8609114,4.6542544,4.6564198,4.666224,4.940862,4.596401,4.6251745,4.6342235,4.5812583,4.3875556,4.682306,4.386229,4.6210423,4.617256,4.4196653,4.97425,4.5781393,4.6318464,4.6506996,4.6922235,4.6574388,4.535889,4.5356264,5.130857,4.9491057,4.594565,4.421973,4.807397,4.8210273,4.579288,4.6298943,4.9749613
151,3.0," patient is ready to learn, no apparent learning barriers were identified; learning preferences include listening."," patient was ready to learn, no apparent learning barriers were identified  patient agrees with therapy plan of care.",3.5017302,3.565396,3.5806656,3.5653946,3.6309273,3.7556057,3.580666,3.4032516,4.1801777,3.3463671,3.613431,3.3463674,4.1801763,3.4032528,3.641112,3.9187355,3.8076923,3.6957853,3.3938565,3.613433,3.393855,3.6474905,3.6475198,3.9042609,3.6309278,3.7556062,3.641114,3.5064337,3.9042628,3.8076932,3.6957855,3.9187362,3.9683986,3.6490245,3.6118586,3.6490207,3.8277752,3.2606852,3.6118538,3.7466552,3.8433192,3.744852,3.6303055,3.7448552,3.8433127,3.7473686,3.67089,4.27635,3.9111447,3.4303896,3.5956545,3.630267,3.5956526,3.7458189,3.7458203,3.5641441,3.8350234,3.260685,3.6709182,3.9667814,3.5676925,3.9112136,3.4303904,4.2763643,3.7040355,3.9756594,3.2937143,3.986247,3.4966397,3.2328634,3.2245886,3.5719485,3.3646834,3.392345,3.4374988,3.4091117,3.3648417,3.5569108,3.3040447,3.5887794,3.21359,4.1342726,3.579904,3.4415245,3.6060183,3.9859824,3.98919,3.8835783,3.4868767,3.2252653,3.2866948,3.6362479,3.475867,3.2104728,4.1355867,3.5882285
152,3.0," after obtaining informed consent, the patient's identity, procedure, and site were verified during a pause prior to proceeding with the minor surgical procedure as per universal protocol recommendations."," after obtaining informed consent to include a discussion of the alternatives to the provided treatment, the benefits and the risks to include pain, bleeding, infection, scar formation, recurrence, persisting redness, increase or decrease in skin pigmentation, local nerve damage or numbness, or possible need for further surgery, the patient's identity, procedure, and site were verified during a pause prior to proceeding with the minor surgical procedure as per universal protocol recommendations.",3.2905788,3.044182,3.0062194,3.044183,3.7869701,2.8632462,3.006219,3.5107677,4.149338,3.1661918,3.4991937,3.1661909,4.1493382,3.5107696,3.1610405,3.688706,3.6269886,3.1004152,3.0964305,3.4991937,3.0964308,3.2628014,3.2628033,4.0413947,3.7869713,2.8632457,3.161038,3.2906585,4.041393,3.62699,3.1004148,3.6887047,3.4808736,3.315773,3.588454,3.315776,3.6315882,3.0990834,3.5884535,3.5914805,3.5312128,3.7798183,3.5968478,3.7798176,3.531219,3.591843,3.5547132,4.054153,3.8440254,3.2700202,3.7884004,3.596859,3.7884002,3.2182603,3.218274,3.3828647,3.6334975,3.0990794,3.5547273,3.4799278,3.3562114,3.844,3.2700222,4.0541553,3.8834124,4.172895,3.0346289,4.17028,3.730008,3.3294203,3.0268948,3.4525657,3.5004056,3.2702227,3.8742244,3.2674823,3.5084262,3.453828,3.2555983,3.9430604,3.6493664,3.900408,3.1719434,3.891293,3.2174175,3.9816773,3.9812086,3.7277997,3.7488744,3.300639,3.281823,3.8396893,3.2498481,3.6512432,3.907103,3.9368849
153,2.25," no: new confusion or inability to stay alert and awake; any chest pain or discomfort; sudden, current and excruciating ripping or stabbing pain characteristic of a dissecting aortic aneurysm; newly painful or blue toes on one side; currently struggling to breathe, even while inactive or resting; currently feeling like you are going to collapse every time you stand (sit); vomit that looks like ground coffee; vomiting blood; uncontrollable or continuous rectal bleeding; black, sticky, tar-like stools; heavy vaginal bleeding or purple or red rash blotches that stay when pressed by a glass (purpural rash)", no: currently feeling like he is going to collapse every time he stands (sits); newly stiff or painful neck or purple or red rash blotches that stay when pressed by a glass (purpural rash),3.0237813,2.651958,2.4117107,2.6519585,2.7069404,2.8354082,2.4117117,2.545548,3.2788684,2.449001,2.701445,2.4489996,3.2788692,2.5455413,2.4256096,2.663908,2.8982756,2.6541438,2.6079276,2.7014456,2.6079285,2.3532286,2.3531475,2.9801776,2.706942,2.8354077,2.4256134,3.0237365,2.9801838,2.898276,2.6541438,2.6639073,2.0960007,2.294665,2.4043212,2.294657,2.155485,2.1906374,2.404317,2.3734396,2.405158,2.4036202,2.6116695,2.4036217,2.405139,2.3738723,2.201328,2.6061924,2.4820192,2.2571962,2.6577218,2.6116662,2.657722,2.4314842,2.4314873,2.417505,2.1604,2.1906366,2.2012115,2.0948389,2.407214,2.4844325,2.257201,2.6061678,2.5094585,2.4236152,2.620147,2.4164047,2.0514088,2.5312407,2.6565075,2.6064806,2.599464,2.5969055,2.4988205,2.578563,2.555026,2.5737984,2.3889775,2.5107174,1.9704921,2.4838207,2.802949,2.5041354,2.8029292,2.4781923,2.4841955,2.610554,2.0436978,2.5598178,2.3996694,2.460538,2.685068,1.972443,2.4943197,2.5100079
