pid,label,sent1,sent2,pred0,pred1,pred2,pred3,pred4,pred5,pred6,pred7,pred8,pred9,pred10,pred11,pred12,pred13,pred14,pred15,pred16,pred17,pred18,pred19,pred20,pred21,pred22,pred23,pred24,pred25,pred26,pred27,pred28,pred29,pred30,pred31,pred32,pred33,pred34,pred35,pred36,pred37,pred38,pred39,pred40,pred41,pred42,pred43,pred44,pred45,pred46,pred47,pred48,pred49,pred50,pred51,pred52,pred53,pred54,pred55,pred56,pred57,pred58,pred59,pred60,pred61,pred62,pred63,pred64,pred65,pred66,pred67,pred68,pred69,pred70,pred71,pred72,pred73,pred74,pred75,pred76,pred77,pred78,pred79,pred80,pred81,pred82,pred83,pred84,pred85,pred86,pred87,pred88,pred89,pred90,pred91,pred92,pred93,pred94,pred95
86,3.1," patient appears comfortable, patient cooperative, alert, oriented to person, place and time."," history obtained from patient, patient appears, anxious, patient cooperative, alert, oriented to person, place and time.",3.9072757,4.034157,4.2276363,4.0341573,4.0561824,3.8230562,4.2276344,4.148793,4.208073,4.115248,3.9328797,4.115249,4.2080727,4.1487923,4.035615,3.992042,4.2447305,3.9651778,4.229233,3.9328797,4.2292347,4.1074147,4.1074142,4.4561157,4.056182,3.8230555,4.0356145,3.907276,4.4561143,4.2447286,3.9651754,3.9920435,3.864122,4.28406,4.3472295,4.2840605,4.3590093,4.055251,4.347257,4.3520904,3.8942707,4.048342,3.9464204,4.048343,3.895066,4.329705,4.0329633,4.3213043,4.1775303,3.979068,3.8924217,3.9464464,3.8924234,4.155406,4.1554074,3.7955377,4.3598747,4.0552573,4.032973,3.8650763,3.796789,4.1640806,3.9790661,4.3212914,3.7922926,3.1802115,3.599258,3.1749387,3.9980195,3.3295958,3.2552085,3.903475,3.55488,3.295714,4.0402274,3.2921283,3.5689745,3.9404407,3.3313599,4.2619796,3.3142054,3.4811418,3.137041,4.0518475,3.1354835,3.2941275,3.2927272,3.2829196,3.956958,3.335877,3.327214,3.8184443,3.2635007,3.6663527,3.492451,4.265031
87,0.5," reviewed with the patient the findings from the breast pathology and specifically, difference between in situ and invasive carcinomas."," in reviewing the history, the patient is followed by primary care physician and diabetes clinic.",0.5605914,-0.029657967,0.29454276,-0.029658474,0.3305189,-0.045248367,0.29454225,0.30517006,1.0931056,0.26978275,0.17040186,0.26978248,1.093104,0.30517048,0.24745561,0.5802303,0.1366097,-0.18470913,0.47549713,0.17040287,0.47549793,-0.22724722,-0.22724657,0.7674671,0.33051908,-0.045248378,0.2474552,0.5605912,0.7674718,0.13660716,-0.18470941,0.5802307,0.5486414,0.14771357,1.2935084,0.14771071,0.111844495,0.101680815,1.2935847,0.48516938,0.31146997,0.31092757,0.4332354,0.3109279,0.3053854,0.48652154,0.727554,0.25443304,0.094644174,-0.015051243,0.7405604,0.43324333,0.74055684,-0.037038784,-0.0370382,0.7014985,0.11178016,0.101693206,0.72741723,0.54965585,0.7020589,0.095602885,-0.015046924,0.2544919,0.23142058,0.34017465,0.24209574,0.340702,0.44273052,0.38760749,0.61634016,0.22939268,0.21105832,0.35207075,0.24073698,0.33517197,0.29168326,0.22612526,0.09911146,0.6111038,0.24003533,0.3982209,0.38336694,0.23334217,0.31581658,0.599949,0.6010645,0.290166,0.42151073,0.38654235,0.09525136,0.23762184,0.28339002,0.1365498,0.3914703,0.6125222
88,1.5,negative for loss of balance or tendency to fall easily and weakness in arms or legs.,neurological:  positive for loss of balance or tendency to fall easily and weakness in arms or legs.,3.7489662,3.4854677,3.8284476,3.4854672,3.6008277,3.5152764,3.8284473,3.8301487,3.6889904,3.552889,3.2701516,3.5528889,3.688989,3.8301485,3.7024372,3.4837685,3.3874104,3.6024513,3.8110852,3.2701502,3.8110852,3.409824,3.4098227,3.8532393,3.6008267,3.515276,3.702437,3.7489662,3.853237,3.3874109,3.602451,3.483769,2.583348,3.3714693,3.85502,3.3714707,3.29574,3.4398158,3.855013,4.0612354,3.5838196,3.663966,2.4232724,3.663966,3.5882344,3.9377007,3.3166234,2.6131136,3.5521452,3.3390715,3.6129992,2.423347,3.6130002,3.3020804,3.3020806,3.061945,3.2963371,3.439836,3.3165057,2.5807116,3.0453022,3.545071,3.3390644,2.614269,2.2950728,2.3600845,3.7374191,2.3556418,1.6219422,3.4079654,3.5709343,2.0063422,1.7458763,3.5846102,1.568627,3.5868363,1.6798018,1.9543023,2.3368745,1.6717192,1.8968476,3.8566213,2.7999203,1.4519037,2.7647812,2.959555,2.9637856,1.6585236,1.7157556,3.4054809,2.3003561,2.290323,1.6343545,2.250122,3.8924456,1.6722153
89,2.75," barriers to learning: (cultural, religious spiritual, motivational, physical cognitive, language, emotional); no apparent barriers to learning present, ready to learn."," barriers assessed (cultural, religious spiritual, motivational, physical cognitive, language, emotional).",3.6892128,4.054074,4.1778507,4.0540733,3.887194,3.987402,4.177851,4.0703707,4.0374823,3.9000838,3.8046672,3.9000835,4.0374804,4.0703735,3.9767883,4.1772733,3.8233736,4.1014504,4.0336494,3.8046675,4.0336494,3.874836,3.8748357,3.9648147,3.8871944,3.9874012,3.9767878,3.6892133,3.9648137,3.8233755,4.1014514,4.1772757,3.1872013,3.5347352,4.0381985,3.5347369,3.5142374,3.4107711,4.038124,4.282911,3.4281104,3.79134,3.5888216,3.7913418,3.4427803,4.2535815,3.720105,4.224908,3.745322,3.6668637,3.7749815,3.5888379,3.774988,3.9383898,3.938392,3.631553,3.5146973,3.4107423,3.7201078,3.1851058,3.6123505,3.771765,3.6668725,4.224382,3.4505115,3.1231663,3.779588,3.1297796,4.04169,3.3241768,3.4836607,4.0350485,3.645965,3.732377,3.2799006,3.7165523,3.6303508,4.033587,3.921458,3.9082062,2.6006718,3.5988867,3.6320295,3.2781873,3.627297,3.4374063,3.4344819,3.4339402,4.0011044,3.318649,3.9461737,3.3888316,3.4265683,3.075923,3.5936546,3.9043572
91,0.0,the lesion was excised from within the subcutaneous tissue down to fascia.,"the larynx was examined, specifically the supraglottis, true vocal folds, and subglottis.",-0.044560656,0.04363741,-0.2485878,0.04363682,0.1647764,0.0024859873,-0.24858828,0.30310962,0.011412666,-0.2813151,-0.034034666,-0.28131557,0.011412824,0.30310974,-0.20536949,0.15878893,-0.050676145,-0.33023956,-0.34955654,-0.03403238,-0.34955633,-0.2433785,-0.24337898,0.17358293,0.16477667,0.0024859002,-0.20536904,-0.044561014,0.17358416,-0.050678045,-0.33024004,0.15878956,0.25689524,-0.09012521,0.32558456,-0.09012609,0.58043903,-0.13936216,0.32555494,-0.23608215,0.27608633,-0.13334706,0.43996784,-0.1333477,0.2720296,-0.19517338,0.22056055,0.11243729,0.10884874,-0.1849037,0.07502625,0.43996823,0.07502599,-0.14296605,-0.14296591,0.46346152,0.5805514,-0.13938043,0.22068617,0.25672966,0.4877456,0.10839783,-0.18490028,0.112513766,-0.060031984,-0.30259496,-0.028481076,-0.29888022,0.20458904,0.051548153,0.24658068,0.06289955,0.56524134,0.042531565,-0.10259464,0.026272332,0.62803286,0.0628608,-0.1257955,0.017105706,0.32892245,0.12491732,-0.10241534,-0.09967459,-0.13080616,0.068770014,0.07073715,0.5573102,0.18520361,0.05126161,-0.12793975,-0.043121446,0.5136048,-0.0779271,0.11858212,0.019211426
93,3.75," patient education: ready to learn, no apparent learning barriers were identified; learning preferences include listening."," patient educational needs - patient assessed: ready to learn, no apparent learning barriers.",3.6052206,3.845066,3.8445096,3.8450658,3.5549505,3.6790917,3.844508,3.8972566,3.5560935,3.696023,3.706367,3.6960223,3.5560925,3.897258,3.7986162,3.8814013,3.6270926,3.729447,3.734544,3.7063668,3.7345452,3.554308,3.5543077,3.5362368,3.5549517,3.6790912,3.798615,3.605221,3.5362384,3.627092,3.7294466,3.8814025,3.5483308,3.3279285,3.5735276,3.327929,3.2562819,3.5631633,3.5735948,3.8587186,3.2464638,3.55584,3.734298,3.5558424,3.2713213,3.8486392,3.5350227,4.0944166,3.5852437,3.6090486,3.4192638,3.734307,3.4192708,3.53849,3.5384893,3.361522,3.256733,3.5631325,3.534871,3.5487752,3.3549666,3.5959623,3.6090517,4.094295,3.3808622,3.7878597,4.017395,3.7864597,3.9581745,3.7160897,3.649519,4.0862594,3.5985525,3.4606905,4.0073266,3.45259,3.5701308,4.078709,3.8043675,4.1191635,3.2875519,3.5584273,3.7329834,3.9818923,3.7210572,3.672276,3.6681452,3.4483213,3.947312,3.7148852,3.8118057,3.2970421,3.3929393,3.0160177,3.569657,4.1168413
94,4.5,patient education materials provided: home exercise program was provided with duration and frequency of exercises included., patient education:  home exercise program was provided with duration and frequency of exercises included.,4.584231,4.2053995,4.435549,4.205399,4.1273594,4.289896,4.43555,4.446778,4.2389827,4.205238,4.7862244,4.2052383,4.2389817,4.4467773,4.193772,4.562877,4.715918,4.092681,4.315655,4.786224,4.3156557,4.631443,4.6314435,4.5084076,4.12736,4.289896,4.1937704,4.584232,4.5084066,4.7159224,4.092681,4.5628796,4.143461,4.699151,4.873176,4.699151,5.050753,4.7725186,4.873211,4.821306,4.3371043,4.4722505,4.8191786,4.4722505,4.3500447,4.91989,4.365441,4.806551,4.3278,4.8001795,4.533597,4.8191934,4.5336037,4.5980477,4.598046,4.58068,5.051537,4.7725058,4.365331,4.1476912,4.581861,4.3426986,4.8001723,4.8066664,5.101771,4.8863425,5.2759204,4.885022,5.0188327,4.660032,4.912813,5.0990057,4.811081,4.57333,5.1475844,4.5647206,4.878939,5.1009393,4.910547,5.1131444,4.785085,4.7727838,4.773459,5.1397943,4.7600927,4.710179,4.7099934,5.08943,5.0129223,4.657844,4.900686,5.0922728,5.053621,4.835914,4.7583957,5.109458
95,3.0," complex assessment performed, patient arrives ambulatory, gait steady, history obtained from patient, patient appears, uncomfortable, patient cooperative, alert, oriented to person, place and time."," patient arrives, via hospital wheelchair, gait steady, history obtained from patient, patient appears, generally ill, patient cooperative, alert, oriented to person, place and time.",3.7266023,3.2694335,3.69715,3.2694333,3.4488828,3.1437163,3.6971483,3.468931,3.6414917,3.4956725,3.5292761,3.4956734,3.6414897,3.4689317,3.566857,3.59148,3.5572693,3.2358663,3.638598,3.5292773,3.6385984,3.5769901,3.57699,3.5871737,3.4488826,3.1437163,3.5668566,3.726603,3.5871782,3.5572658,3.2358654,3.591482,3.502906,3.550615,3.7614613,3.550616,3.6377227,3.595059,3.761522,3.7877893,3.31497,3.4523942,3.5072446,3.4523938,3.3185542,3.75673,3.5813296,3.7388215,3.4467561,3.4877496,3.4327781,3.5072527,3.4327803,3.539575,3.5395746,3.3477297,3.6381505,3.5950232,3.581126,3.5025935,3.3514876,3.4463148,3.4877439,3.7387824,3.6478453,3.2617621,3.3141289,3.2628005,3.6550033,3.2219114,3.0977502,3.6103723,3.506406,3.1542687,3.9017684,3.1583152,3.4972854,3.619799,3.1386085,4.2222424,3.254013,3.3620853,3.0555668,3.899928,3.1342237,3.4358144,3.4353502,3.3864403,3.642978,3.2261386,3.151067,3.6065335,3.4017289,3.441291,3.372012,4.2201104
96,3.0,no: new confusion or inability to stay alert and awake; new shortness of breath; new wheezing or chest tightness or currently feeling like you are going to collapse every time you stand or sit up," no: new confusion or inability to stay alert and awake; new shortness of breath; new wheezing or chest tightness or raised, red or white, itchy rash that comes and goes (hives)",3.3554163,3.5153198,3.2835658,3.5153198,3.4443703,3.4359448,3.2835655,3.4007587,3.4934518,3.2623243,3.7729173,3.2623236,3.4934514,3.4007566,3.2793968,3.777804,3.9481037,3.4710944,3.2827744,3.7729187,3.2827744,3.7050939,3.7050943,3.4409795,3.4443705,3.4359455,3.2793968,3.3554173,3.4409869,3.9481008,3.4710932,3.7778044,3.0784383,3.6360934,3.5743735,3.6360934,3.539781,3.4606783,3.574357,3.5899985,2.9181724,3.5287504,3.5634046,3.5287519,2.9185176,3.5945382,3.3530223,3.8164122,3.245627,3.4503496,3.2483478,3.5634067,3.2483487,3.492979,3.492986,2.9757752,3.5399804,3.4606764,3.3530324,3.0818274,2.9769263,3.2297049,3.4503524,3.8164756,3.286048,3.2843552,3.47217,3.2841046,3.691061,3.3569922,3.2038457,3.4734461,3.0045254,3.0968187,3.83385,3.1052446,3.0238345,3.4724576,3.3464863,4.04393,3.255049,3.480208,3.0655105,3.8159387,3.1281886,3.5272145,3.52697,3.054293,3.6758502,3.358189,3.3507926,3.301418,3.0814333,3.386786,3.4769154,4.043949
97,2.0,"thank you for choosing the name, m.d.. care team for your health care needs!",thank you for the opportunity to participate in her care.,2.0406995,1.8628746,2.3927102,1.8628752,0.94799966,1.9588624,2.392712,1.0572418,1.2625345,1.3878168,1.6555841,1.3878193,1.262533,1.057243,1.7749466,1.4424005,1.4461532,2.256582,1.1363541,1.6555635,1.136349,1.4014432,1.4014398,0.9495417,0.9479991,1.9588631,1.774944,2.040697,0.94953966,1.4461597,2.256585,1.4423958,1.4082012,1.908538,2.567031,1.9085366,2.8007796,1.5232662,2.5670629,2.4716444,2.492552,1.604264,2.7118807,1.6042665,2.4928217,2.5646608,2.4951026,2.6091514,1.8808618,2.109342,2.3765469,2.7118924,2.3765469,1.8631247,1.8631254,2.3538635,2.8006268,1.5232809,2.4945538,1.4123572,2.3550134,1.8556732,2.1093495,2.610236,2.1293688,1.6884674,2.2624393,1.697308,1.4460121,1.5730369,2.4038782,1.061069,1.843223,2.321421,2.5218275,2.346039,1.8670841,1.0551031,2.3007689,2.2860115,1.910463,1.9097223,1.7079804,2.5377133,1.6528504,2.3218017,2.3169913,1.0007839,1.4054326,1.5673761,2.319296,2.0415454,1.0635955,1.9428841,1.9093848,2.2806466
98,3.0," no: new confusion or inability to stay alert and awake; currently struggling to breathe, even while inactive or resting or currently feeling like you are going to collapse every time you stand (sit)"," no: new confusion or inability to stay alert and awake; inability to speak or make normal sounds; currently struggling to breathe, even while inactive or resting; sudden swelling of the lips, tongue, or mouth or currently feeling like she is going to collapse every time she stands (sits)",3.4007766,3.8492408,3.319944,3.8492413,3.3636146,3.611473,3.3199434,3.4347394,3.567083,3.2482915,3.397408,3.248291,3.5670824,3.4347389,3.3692715,3.4260447,3.6576478,3.4671657,3.2184052,3.3974085,3.2184062,3.6700625,3.6700628,3.6302552,3.3636148,3.6114736,3.3692706,3.4007785,3.630254,3.6576424,3.4671652,3.4260466,3.2327626,3.4640226,3.5979059,3.4640226,3.3688257,3.463006,3.5978985,3.5533454,3.1800225,3.6601918,3.5159535,3.660194,3.1845222,3.5403843,3.5629237,3.9386454,3.501994,3.70703,3.2899492,3.5159762,3.2899535,3.7351675,3.7351656,3.2128658,3.368217,3.4630005,3.5630388,3.2372608,3.2164514,3.5233796,3.7070327,3.9449747,3.3892367,3.3374367,3.6366332,3.3410528,3.7083488,3.4195173,3.4146738,3.6287036,3.3735332,3.3472297,3.7711275,3.3506296,3.3661108,3.6404083,3.375815,3.9750338,3.1922903,3.507694,3.2764988,3.767119,3.3093026,3.4695127,3.4678068,3.3236265,3.6877184,3.420551,3.402983,3.386063,3.292623,3.41864,3.5041862,3.9762425
99,3.75,discharge instructions: patient responsible party indicated understanding of instructions on the following brochure(s) given to patient responsible party: care following your skin surgery ," discharge instructions: understanding verbalized, on the following brochure(s) given to patient responsible party: care following your sclerotherapy-",3.876691,3.8853502,4.3567348,3.8853502,4.116256,3.7883909,4.3567333,4.312199,4.1336985,3.9152246,3.9252453,3.915224,4.133697,4.312198,4.044761,4.512499,4.1222486,3.6470807,4.166486,3.9252431,4.166488,4.0346622,4.034662,4.3156853,4.116257,3.7883887,4.044761,3.8766913,4.315685,4.122245,3.6470807,4.512498,3.8113408,4.242233,4.311988,4.242234,4.0270524,4.131611,4.3120446,4.5072813,3.8458116,3.8668938,4.298289,3.8668907,3.84889,4.503359,3.2480524,4.4634137,3.9198508,4.050524,4.06436,4.29829,4.064362,4.326518,4.3265185,3.8269987,4.027124,4.1316457,3.2478492,3.8137991,3.8211734,3.8977275,4.050522,4.463295,4.074153,3.8086917,3.9622319,3.8098304,4.4349184,3.6906376,3.547299,4.5051465,4.11795,3.8455608,4.1865892,3.8392487,4.1191187,4.515952,3.840645,4.190783,3.4161563,3.71967,3.6404166,4.1678047,3.63951,3.8610625,3.858493,4.3895125,4.4328976,3.7020473,3.8214276,4.0501685,4.3458242,3.817369,3.7401674,4.190404
100,2.5," no: currently struggling to breathe, even while inactive or resting; new confusion or inability to stay alert and awake; new loss of bowel or bladder function; change in ability to move extremities or new weakness associated with neck or back pain or trauma to the neck or back; new and continuous bilateral numbness in the groin or saddle area or constant and severe abdominal pain"," no: new confusion or inability to stay alert and awake; currently struggling to breathe, even while inactive or resting; any chest pain or discomfort; currently feeling like you are going to collapse every time you stand (sit); vomiting blood or uncontrollable or continuous rectal bleeding",3.3581674,3.4389913,3.2474394,3.4389918,3.04137,3.1155403,3.2474391,3.0970442,3.0275164,3.1178665,3.086826,3.117866,3.0275164,3.0970411,3.181469,3.0491996,3.4549382,2.976903,3.1251624,3.086826,3.1251628,3.17622,3.17622,3.111887,3.0413694,3.1155417,3.1814682,3.358168,3.1118877,3.4549377,2.9769013,3.0491989,3.0984063,3.097222,3.2701926,3.0972219,3.3060539,3.2085276,3.2701514,3.3251324,2.9742937,3.4811597,3.1154354,3.4811602,2.9629555,3.34848,3.0705514,3.3106797,3.4501028,3.2125554,3.353507,3.1154468,3.3535118,3.2496872,3.2496884,3.0269675,3.3061717,3.2085018,3.0706942,3.10072,3.0241358,3.4232192,3.2125518,3.3106763,3.3530736,3.0782995,3.0925097,3.073025,3.317389,3.0527127,2.9035637,3.19604,3.0335429,2.8615398,3.2705429,2.8626485,2.9547446,3.1786237,3.1314902,3.424839,3.088545,3.2062566,2.8371546,3.2599857,2.8789198,3.2014227,3.2024117,2.6729715,3.3024619,3.0583572,3.1058307,3.347617,2.6558032,3.2287052,3.2042947,3.4245954
101,3.45," patient discharged to home, ambulating without assistance, family driving, accompanied by parent, above person(s) verbalized understanding of discharge instructions and follow-up care."," patient discharged to home, ambulating without assistance, driving self, accompanied by other family member, discharge instructions given to patient.",3.6200614,3.7601628,3.8751678,3.7601624,3.6319432,3.4922514,3.8751664,3.4468243,3.8119383,3.6820605,3.7301657,3.682061,3.8119373,3.4468226,3.73625,3.8014903,3.875779,3.5505257,3.755142,3.7301679,3.7551422,3.9526079,3.9526083,3.7298768,3.6319427,3.4922493,3.736251,3.6200612,3.7298777,3.8757777,3.5505252,3.801491,3.4239266,3.541944,3.7480626,3.5419433,3.7034173,3.6965952,3.748057,3.841407,3.4662802,3.4902256,3.799632,3.490225,3.466825,3.7188745,3.4147487,3.9397802,3.4252212,3.7007697,3.3542447,3.799623,3.35425,3.574877,3.5748775,3.55872,3.7033641,3.6965942,3.414826,3.4262748,3.560584,3.433836,3.7007625,3.9395256,3.6144342,3.7451549,3.6064684,3.741675,4.0019975,3.679835,3.3589163,3.9873965,3.5364337,3.5265157,3.979252,3.5219927,3.5476303,3.9699004,3.8458927,3.9441016,3.3919356,3.615979,3.3915336,3.9635842,3.4007862,3.6415339,3.6392,3.798945,4.0067596,3.6806226,3.8531444,3.546832,3.7773645,3.5343719,3.6244702,3.9413807
106,3.45,i explained the diagnosis and treatment plan for the patient who expressed understanding of the content., explained diagnosis and treatment plan; patient child caregiver expressed understanding of the content.today's information will be shared with the primary provider and patient will be contacted with any further recommendations.,4.0073657,4.0456696,4.2499695,4.0456705,3.9888299,4.019509,4.24997,4.187373,3.9691348,3.8404136,4.190568,3.8404143,3.9691331,4.1873746,3.989787,4.4231853,4.0180798,3.9097717,4.0417833,4.1905675,4.0417843,4.2818103,4.28181,4.196773,3.9888303,4.0195093,3.989788,4.007367,4.196772,4.0180764,3.9097712,4.423187,3.649753,4.1853924,4.469675,4.185393,3.8479676,4.0955877,4.469759,4.161384,4.213456,4.201909,4.248142,4.20191,4.194422,4.202421,4.1616626,4.4025836,3.848771,3.9915316,4.125497,4.2481413,4.125501,4.1455,4.1454988,3.9223917,3.8481355,4.095562,4.161654,3.6505866,3.9164946,3.8614354,3.991522,4.4027185,4.4163494,3.9049475,3.956262,3.9062457,4.3407016,3.8565414,3.6132321,4.006737,3.8694954,3.7665372,4.364777,3.7609642,3.8748422,4.0398097,4.014966,4.61715,3.856755,4.1661167,3.9018126,4.359227,3.9325082,4.091012,4.0914326,3.6378303,4.330423,3.856142,4.023639,4.386863,3.6191611,4.2470903,4.16289,4.615832
109,3.0," patient discharged to home, ambulating without assistance, driving self, unaccompanied, above person(s) verbalized understanding of discharge instructions and follow-up care."," patient discharged to home, ambulating without assistance, unaccompanied, discharge instructions given to patient.",3.52131,3.889331,3.752221,3.8893318,3.6144316,3.6059787,3.7522197,3.409276,3.7050126,3.5591779,3.8252242,3.5591772,3.705012,3.4092746,3.600447,3.8846605,3.7260578,3.5427759,3.706258,3.8252258,3.7062583,3.9592195,3.9592197,3.3499246,3.6144314,3.6059763,3.6004472,3.5213099,3.3499258,3.7260604,3.5427754,3.8846598,3.5206096,3.6252131,3.7378578,3.6252124,3.6681082,3.7667775,3.7378995,3.7053442,3.424222,3.4650784,3.7332225,3.4650774,3.4271939,3.6325047,3.280841,3.842874,3.4381373,3.715428,3.3195915,3.733213,3.319594,3.6502626,3.6502624,3.6329994,3.6682854,3.7667725,3.280988,3.5235887,3.6340768,3.4498913,3.7154229,3.84283,3.3779387,3.5130062,3.59638,3.5042725,3.7835803,3.5220652,3.3320806,3.6755552,3.3701158,3.2443004,3.7014966,3.2412522,3.357708,3.6659377,3.636805,3.715852,3.1753132,3.3915749,3.2848434,3.6898277,3.3129828,3.3465707,3.3456616,3.6143606,3.7896523,3.5274732,3.6475089,3.3041105,3.5628905,3.2956371,3.4012945,3.7131495
110,3.5," no: fever present (greater than or equal to 100.4 f or 38 c) or suspected fever; multiple 'cold' symptoms; headache; very itchy eyes, nose or throat; hoarseness or lost voice; bad breath or ear pain"," f or 38 c) or suspected fever; headache; itchy eyes, nose, roof of mouth, or throat; hoarseness or lost voice; bad breath or ear pain",3.4377546,3.6272402,3.2499614,3.627241,3.465642,3.6912644,3.249961,3.6815348,3.689589,3.1114278,3.187006,3.1114275,3.6895874,3.6815362,3.16005,3.356869,4.0330324,3.485209,3.1992373,3.1870062,3.199238,3.5240767,3.5240762,3.7402508,3.4656417,3.6912644,3.1600487,3.4377546,3.740251,4.0330315,3.4852085,3.3568692,3.2332194,3.1289635,3.0301332,3.1289623,3.3775072,3.2088115,3.0300784,2.8911972,3.3594735,3.2054806,3.212988,3.2054825,3.3607838,2.9353821,2.8774576,3.4784536,3.272704,3.064642,3.3579743,3.2130017,3.3579772,3.2626982,3.2626975,3.17307,3.378132,3.2088065,2.8773863,3.23547,3.1642008,3.2454517,3.0646462,3.4785383,3.1836367,2.8808784,3.160043,2.8807337,3.2779531,3.1818104,2.9761329,3.0298328,3.3135705,3.1294289,3.4818108,3.133331,3.3061388,3.0958216,3.224037,3.4596715,3.389364,3.1609077,2.861023,3.4776735,2.9048023,3.2736702,3.2720008,2.817427,3.2460442,3.1857617,3.233545,3.265659,2.7847877,3.4667292,3.1546714,3.4606476
113,4.0," i explained the diagnosis and treatment plan in detail, and the patient clearly expressed understanding of the content reviewed.", explained diagnosis and treatment plan; patient and mom expressed understanding of the content.,4.168385,4.2330856,4.5599203,4.2330856,4.3925056,4.261387,4.5599203,4.499511,4.4458337,4.3758936,4.529808,4.3758936,4.4458327,4.499511,4.407105,4.6158237,4.3034463,4.150562,4.4126053,4.5298076,4.4126067,4.5632825,4.563282,4.632646,4.392506,4.261388,4.4071045,4.168385,4.632647,4.303442,4.1505623,4.615824,4.1875505,4.258386,4.5016685,4.258387,4.0964127,4.2840705,4.5017157,4.2385607,4.400175,4.301647,4.5177097,4.3016496,4.3846264,4.2432942,4.2473264,4.542321,4.166163,4.452071,4.15214,4.51771,4.1521444,4.323797,4.323797,4.190658,4.09639,4.2840705,4.2473845,4.1900277,4.1887007,4.172355,4.4520693,4.542461,4.51624,4.473852,4.224114,4.4721007,4.4785504,4.4202757,3.7399333,4.3899446,4.281799,3.890817,4.6021547,3.8793426,4.292002,4.3082266,4.0369453,4.6084743,3.9851353,4.525513,3.9281554,4.6002765,4.038831,4.44553,4.4428744,4.005357,4.4694324,4.4171796,4.0397897,4.488951,4.0817223,4.238944,4.5230975,4.6055017
114,3.25,patient is here for the following immunization(s):  live intranasal influenza virus vaccination, patient is here for the following immunization(s):  live intranasal influenza virus vaccination; human papillomavirus vaccination,3.6268988,3.4337285,3.419611,3.433729,3.1216376,3.5911798,3.419611,3.4613504,3.0845683,3.1661205,2.6893463,3.1661196,3.0845675,3.4613488,3.3705065,3.7024617,3.4747086,3.3888884,3.364818,2.6893473,3.3648186,3.3610926,3.3610938,3.4215605,3.1216378,3.59118,3.370506,3.6269026,3.4215596,3.4747036,3.388889,3.7024624,3.1754901,3.4963472,4.1394153,3.4963448,3.7191045,3.7384057,4.1394296,3.7981193,3.9268703,3.722319,3.281507,3.722313,3.9217412,3.8048809,3.851789,4.1411805,3.9116838,3.723773,3.703635,3.2814949,3.7036347,3.4777923,3.477791,3.8025396,3.7192147,3.7383654,3.8520205,3.1702309,3.8057613,3.9051354,3.723781,4.1412554,3.9605718,3.5096076,3.2982259,3.516766,4.0482125,3.643934,2.9492433,3.7048044,3.8087692,3.5383751,3.2984896,3.5210562,3.8233724,3.6866531,3.437548,4.410636,3.2618294,3.7959328,3.082015,3.3780153,2.986893,4.159452,4.1569,3.768317,4.0376515,3.6464117,3.4205575,3.903156,3.7049956,4.092054,3.794118,4.413898
115,3.6,nursing assessment:  patient's provider will be contacted for additional advice and follow-up will take place with the caller.," this information will be reviewed by the provider, and the patient will be contacted with additional recommendations.",4.445665,3.6946752,4.245338,3.6946754,3.991369,3.6378973,4.245339,4.336789,4.040121,4.0499015,4.328503,4.049902,4.04012,4.336789,4.1474347,4.396546,4.3542814,3.4114506,4.067067,4.3285036,4.067067,4.355018,4.355018,4.2953343,3.99137,3.6378968,4.1474333,4.4456644,4.295329,4.35428,3.4114501,4.3965473,3.6498916,3.0218036,3.8374946,3.0218084,4.1299696,3.5382643,3.837501,3.3542821,3.774855,3.6739998,3.7780962,3.6739993,3.7724254,3.2811596,3.6800287,3.8771174,3.2182848,3.4289756,3.76688,3.7780802,3.7668872,3.5659568,3.5659509,3.7076828,4.1297812,3.538271,3.6799262,3.6511664,3.6953309,3.212139,3.4289596,3.877233,3.6636221,3.5461116,3.67416,3.542021,3.5975673,3.6595578,3.557066,3.894941,3.4693696,3.2731977,3.8190265,3.2607255,3.484486,3.8701124,3.6416116,3.8346655,3.1767595,3.3422358,3.4896705,3.803097,3.450525,3.371951,3.3647933,3.9120994,3.5959396,3.651772,3.6288648,3.6132488,3.8834264,3.5098693,3.3446252,3.82961
