pid,label,sent1,sent2,pred0,pred1,pred2,pred3,pred4,pred5,pred6,pred7,pred8,pred9,pred10,pred11,pred12,pred13,pred14,pred15,pred16,pred17,pred18,pred19,pred20,pred21,pred22,pred23,pred24,pred25,pred26,pred27,pred28,pred29,pred30,pred31,pred32,pred33,pred34,pred35,pred36,pred37,pred38,pred39,pred40,pred41,pred42,pred43,pred44,pred45,pred46,pred47,pred48,pred49,pred50,pred51,pred52,pred53,pred54,pred55,pred56,pred57,pred58,pred59,pred60,pred61,pred62,pred63,pred64,pred65,pred66,pred67,pred68,pred69,pred70,pred71,pred72,pred73,pred74,pred75,pred76,pred77,pred78,pred79,pred80,pred81,pred82,pred83,pred84,pred85,pred86,pred87,pred88,pred89,pred90,pred91,pred92,pred93,pred94,pred95
142,1.25,i attempted to answer any questions that she had regarding her headaches and the recommended treatment., detailed written and verbal instructions were given to the patient regarding these recommendations.,1.9210149,1.6612563,0.9170079,1.6612536,0.6583477,2.5268273,0.91700596,0.52799684,0.59022033,0.78761005,1.484821,0.78760916,0.59022367,0.5279942,0.65534455,2.1142511,1.5247843,2.325367,0.85230017,1.4848142,0.8523003,1.8325676,1.8325509,0.96526676,0.65834755,2.5267622,0.65534365,1.9210345,0.9652706,1.5247886,2.3253644,2.1142511,1.189045,1.6336676,1.1740618,1.633666,1.744471,1.2838006,1.1716762,0.736291,1.4820371,0.8327732,1.2491496,0.83276796,1.4820316,0.8315444,1.1148013,1.692028,1.3972268,1.1280335,1.1171627,1.2439227,1.1171587,1.3368765,1.3368795,0.49131563,1.7455409,1.283804,1.1147983,1.1898328,0.49135718,1.3972977,1.1280257,1.6947025,1.3848236,0.8427821,0.53334343,0.8221181,0.62798536,0.8366359,0.30158755,0.4183997,0.69009197,0.79122466,1.3448712,0.8317093,0.6264268,0.41286418,0.53554714,1.5441226,1.1916665,0.68215626,0.532304,1.3113378,0.5757196,0.7453445,0.71570015,0.7265998,0.6355956,0.81654817,0.5335042,1.4046377,0.72745746,1.1952816,0.690887,1.5557954
143,3.7," patient denies flank pain, fever, chills, vaginal bleeding, vaginal discharge, gross hematuria, pregnancy."," additional symptoms and pertinent negatives:  patient denies, flank pain, fever, chills, vaginal bleeding, vaginal discharge, gross hematuria, otherwise is in good health.",4.3543806,4.264284,4.0875163,4.264283,4.175908,4.409166,4.0875173,4.201536,4.1652536,4.0117817,4.3106236,4.0117817,4.1652536,4.2015367,3.763895,4.5070486,4.3668885,4.135967,4.2470613,4.310625,4.2470617,4.2205276,4.220515,4.114208,4.1759076,4.409158,3.7638967,4.354383,4.114209,4.3668885,4.1359663,4.507048,4.119931,4.202355,4.3679748,4.2023544,4.2716856,4.1585164,4.367817,3.8085353,3.9560204,4.327172,3.906319,4.3271713,3.9559906,3.9736907,3.940842,4.5200768,4.256132,4.0813437,4.4462304,3.9050632,4.44623,4.1865935,4.186593,3.9569423,4.2708387,4.1585183,3.9408448,4.123255,3.956544,4.256432,4.081338,4.52039,4.2837644,3.7316375,4.315429,3.732631,4.5259337,3.53421,4.284179,4.496405,4.2370987,4.184353,4.5717463,4.183851,4.2358713,4.508891,4.4313736,4.5344343,3.991263,3.4416842,4.394342,4.56635,4.3993526,3.6657813,3.6851947,3.990046,4.5343204,3.532781,4.425549,4.2725315,4.011532,4.0074635,3.4752007,4.5431223
144,3.8," patient education:  ready to learn, no apparent learning barriers were identified; learning preferences include listening."," ready to learn, no apparent learning barriers were identified in the family caregiver; learning preferences include listening.",4.335167,4.1595454,4.3175545,4.159544,4.392984,4.5563116,4.3175554,4.4908633,4.452088,4.236226,4.443665,4.236229,4.4520864,4.4908676,4.206069,4.386449,4.323023,4.5195017,4.3412127,4.4436646,4.3412123,4.4540267,4.454022,4.457572,4.3929844,4.5563025,4.206071,4.335165,4.4575715,4.3230233,4.5195017,4.386449,4.5540376,4.193026,4.632187,4.193026,4.490016,4.219758,4.632339,4.5732913,4.410226,4.621324,4.8576155,4.6213264,4.410217,4.25208,4.1743655,4.84774,4.4273853,4.2243547,4.771378,4.859923,4.771378,4.1590962,4.159095,4.4196267,4.4896936,4.219755,4.1743665,4.5517073,4.4188027,4.4270616,4.2243443,4.847795,4.3936834,4.3904305,4.284049,4.3863316,4.5613937,4.4442325,4.262843,4.5484233,4.331933,4.2658234,4.4812117,4.2657914,4.348897,4.5852203,4.366195,4.5579433,3.9779377,4.677436,4.4597383,4.479833,4.453155,4.5126696,4.525335,4.4151087,4.573068,4.438112,4.3687077,4.3922944,4.353283,3.9814441,4.658454,4.553546
145,2.5," patient arrives, via hospital wheelchair, unsteady gait, assistance to cart, history obtained from patient, patient appears, in distress due to pain, patient cooperative, alert, oriented to person, place and time."," patient arrives ambulatory, patient appears comfortable, patient cooperative, alert, oriented to person, place and time.",2.6127539,2.6970918,3.1224134,2.6970909,3.2037067,3.0536757,3.1224124,2.9739754,3.048674,2.7909925,3.1256254,2.7909954,3.048674,2.9739828,2.7720842,3.0483363,2.5570364,2.9799848,3.0088007,3.1256232,3.0088022,2.6485605,2.648559,2.950073,3.2037072,3.053687,2.772084,2.61274,2.9500732,2.5570369,2.9799829,3.0483365,3.521489,3.0224485,2.897604,3.0224493,3.0533247,3.0140097,2.8986106,2.935558,2.851714,2.9222987,3.4176922,2.9222953,2.8517194,3.0526981,2.7872531,3.323216,3.104266,2.979197,3.2178864,3.4201758,3.2178853,3.051963,3.0519645,3.3078344,3.0526454,3.014009,2.7872677,3.5246823,3.3074086,3.104557,2.979198,3.3236725,3.0167458,2.2125914,2.2413146,2.2231805,2.6853452,2.458143,2.1210554,2.7214248,2.8676205,2.1107497,2.943841,2.1065855,2.8872924,2.7254777,2.1692262,2.7696526,2.5917645,2.5126264,2.1801097,2.9419236,2.1873448,2.4496567,2.4264088,2.8090055,2.6960144,2.4559817,2.1765978,3.0233366,2.8486402,2.5768666,2.5229704,2.7839158
146,2.5,"thank you for choosing the name, m.d.. care team for your health care needs!",thank you for allowing me to participate in your care today.,2.4494953,2.4082448,1.8511052,2.4082463,2.062977,2.0620165,1.8511024,2.164102,1.9257485,1.3660197,2.0551958,1.3660191,1.9257447,2.1641304,1.3971055,2.1365373,2.0114102,2.2775104,1.5539861,2.0551932,1.5539881,2.1269891,2.1269376,2.041078,2.0629756,2.061975,1.3971044,2.449476,2.0410798,2.0114214,2.2775104,2.1365361,2.1407077,2.4789164,1.9861681,2.4789145,2.73126,2.619398,1.9867129,2.7564964,2.4757416,2.1845062,2.5675836,2.184506,2.4757109,2.5259645,2.564002,2.683836,2.342944,2.4617276,2.1882408,2.5715537,2.1882393,2.4493425,2.4493432,2.173483,2.7312043,2.6193938,2.5640063,2.1409783,2.1729143,2.3430104,2.4617007,2.6839283,2.4842172,2.1947262,2.039993,2.1980872,1.2450649,2.196136,2.037251,1.7828104,1.4794681,1.685343,2.1522367,1.6758996,1.4789909,1.799422,1.7834345,2.0278022,2.1249833,2.3940039,1.3033164,2.1112738,1.2313391,2.080227,2.0615308,2.659793,1.2462296,2.1890495,1.7878169,2.4959457,2.750131,2.1369305,2.3723705,2.0171938
148,3.25," patient arrives, via emergency medical services, history obtained from patient, patient appears comfortable, patient cooperative, alert, oriented to person, place and time."," patient arrives ambulatory, gait steady, history obtained from patient, patient appears, anxious, restless, uncomfortable, patient cooperative, alert, oriented to person, place and time.",3.3078318,2.9562244,3.155276,2.9562235,3.037608,3.3648617,3.1552749,2.9930227,3.1628466,2.8912468,3.2966938,2.8912513,3.1628463,2.9930305,3.0493891,3.3159425,3.2349787,3.5585368,3.1181908,3.2966952,3.11819,3.3389933,3.3389807,3.1368206,3.037608,3.3648598,3.04939,3.3078244,3.1368206,3.2349784,3.5585358,3.3159423,3.406255,3.2989345,3.1854367,3.2989345,3.3748639,3.1337104,3.1851,3.342108,3.1126084,3.452613,3.3666945,3.4526138,3.1126032,3.280416,2.7838595,3.466623,3.3012943,3.1798544,3.504359,3.3661685,3.5043616,3.3093634,3.309365,3.2624452,3.375839,3.1337087,2.783862,3.407177,3.2622187,3.3015525,3.1798465,3.466753,3.3112535,2.3607092,2.945605,2.3558645,3.1629682,2.7494044,2.7990692,3.1807425,3.2691677,2.7179332,3.3538806,2.720848,3.2366202,3.158691,2.9210134,3.1812027,2.2875667,2.9463656,2.722638,3.3620892,2.7191532,2.7969792,2.8027828,3.2725883,3.1725762,2.7473495,2.9197836,3.324675,3.3231165,2.2773569,2.9330862,3.196904
149,4.5," the patient appears ready to learn, no apparent learning barriers were identified; learning preferences include listening."," patient family was ready to learn, no apparent learning barriers were identified; learning preferences include listening.",4.4256687,4.3368545,4.605965,4.3368535,4.6395516,4.6072125,4.605965,4.6380167,4.7793603,4.3483486,4.622703,4.348353,4.7793593,4.6380186,4.2373414,4.5753374,4.4537196,4.479024,4.4746265,4.622703,4.474625,4.4432254,4.443221,4.594357,4.6395516,4.6072025,4.2373433,4.425671,4.5943575,4.4537187,4.479024,4.575337,4.890201,4.1890492,4.7446156,4.1890497,4.80457,4.341096,4.7444315,4.5065293,4.387316,4.681843,4.965417,4.6818438,4.3873076,4.3499417,4.2298355,4.720447,4.5631576,4.414111,4.772187,4.9655895,4.7721868,4.204473,4.2044725,4.4089212,4.8058724,4.341093,4.2298346,4.887041,4.409491,4.5631213,4.414111,4.7201014,4.7128716,4.6146736,4.679423,4.6106944,4.8984895,4.735088,4.6369905,4.8277097,4.8609686,4.504396,4.7320495,4.502204,4.853484,4.8484983,4.472072,4.741938,4.435245,4.6797895,4.667018,4.7318654,4.669124,4.6154003,4.6269727,4.6847267,4.9059057,4.734895,4.472499,4.7180448,4.6834507,4.4351873,4.6895943,4.7461643
150,4.0,thank you for contacting the xxx anticoagulation clinic.,"thank you for choosing the name, m.d.. care team for your health care needs!",3.6311934,4.123756,3.2989192,4.1237564,4.0019975,3.875907,3.2989187,4.2719636,3.998681,3.4510314,4.0339384,3.4510293,3.9986806,4.271963,3.3263872,3.7159965,3.5244465,3.638161,3.3193233,4.0339375,3.3193245,3.7502477,3.750237,4.3357697,4.0019984,3.8759036,3.3263867,3.6311836,4.335768,3.5244443,3.6381595,3.7159986,2.9616535,3.4219835,3.336222,3.4219844,3.1741068,3.387416,3.3357427,3.122947,3.1500328,3.2035701,3.1483145,3.2035677,3.1500006,3.0130928,2.1296766,3.2429411,2.8853958,3.505783,3.0154297,3.1535578,3.0154328,3.293764,3.2937605,3.4633508,3.1752713,3.3874214,2.1296732,2.9546015,3.4623625,2.885513,3.5057976,3.2423348,3.1412578,3.2361834,3.6082315,3.2253184,3.3755398,3.3948307,3.5271606,3.2812138,2.7879746,3.2062926,3.6118476,3.211813,2.728738,3.2945256,3.2184453,3.4445162,3.313971,3.4750361,3.1560483,3.6090152,3.1718154,3.3717482,3.3647082,3.4242575,3.3846169,3.423676,3.217018,3.1313727,3.5140352,3.3183935,3.4560907,3.4461672
151,3.0," patient is ready to learn, no apparent learning barriers were identified; learning preferences include listening."," patient was ready to learn, no apparent learning barriers were identified  patient agrees with therapy plan of care.",3.6648796,3.319264,3.3247676,3.319266,3.533426,3.7216988,3.3247695,3.4464476,3.459688,3.5672023,3.8125677,3.5672023,3.4596882,3.4464545,3.3166282,3.912516,3.7467992,3.6621401,3.6440248,3.8125672,3.6440256,3.688528,3.688533,3.4724474,3.5334263,3.721682,3.3166282,3.6648765,3.4724474,3.7468002,3.6621401,3.9125168,3.980024,3.233877,3.2671587,3.2338765,3.6476672,3.4623337,3.2670782,3.3998034,3.3975513,3.4849846,3.8050466,3.4849846,3.3975725,3.5123186,2.921623,4.1094913,3.84068,3.4641075,3.6889777,3.807502,3.688977,3.5011842,3.5011823,3.352824,3.6473732,3.4623337,2.9216282,3.9805233,3.3530471,3.8405843,3.4640799,4.108643,3.6528013,3.4176624,3.553411,3.4273186,3.4513202,3.3876143,3.5488393,3.4201374,3.3971055,3.399568,3.4378705,3.395558,3.3824334,3.4174035,3.5116527,3.6598232,3.3876572,3.3447938,3.631817,3.4573474,3.6334608,3.3752854,3.3690472,3.3993628,3.460113,3.3713346,3.517156,3.6251507,3.4751403,3.3936286,3.3717813,3.6561215
152,3.0," after obtaining informed consent, the patient's identity, procedure, and site were verified during a pause prior to proceeding with the minor surgical procedure as per universal protocol recommendations."," after obtaining informed consent to include a discussion of the alternatives to the provided treatment, the benefits and the risks to include pain, bleeding, infection, scar formation, recurrence, persisting redness, increase or decrease in skin pigmentation, local nerve damage or numbness, or possible need for further surgery, the patient's identity, procedure, and site were verified during a pause prior to proceeding with the minor surgical procedure as per universal protocol recommendations.",3.238677,3.1179721,3.069588,3.1179721,3.4969149,3.227022,3.0695872,3.2698517,3.496968,3.0885694,3.3703392,3.0885692,3.4969678,3.2698498,3.0540676,3.6481707,3.4029515,3.3063896,3.1237984,3.3703363,3.1237984,3.428636,3.4286292,3.2828653,3.4969149,3.2269921,3.0540686,3.2386792,3.282865,3.4029515,3.30639,3.64817,3.73667,3.5274408,3.439137,3.5274427,3.5770946,3.5855181,3.4391649,3.401905,3.3782394,3.7524133,3.5800793,3.752413,3.3782423,3.4532073,3.4365165,4.0130196,3.7555714,3.3714516,3.798337,3.5801399,3.798339,3.4635642,3.4635625,3.5577419,3.5776584,3.58552,3.4365168,3.736931,3.557681,3.7555213,3.3714514,4.0129294,3.3832543,3.6640878,3.3341446,3.6778283,3.5802054,3.3179579,3.3238645,3.4129052,3.5515447,3.2889664,3.7343047,3.2807941,3.5576918,3.4345586,3.3683236,3.9119244,3.3443966,3.569997,3.437085,3.7195451,3.448015,3.6820889,3.6898606,3.3010802,3.5952768,3.3218346,3.3674412,3.3987596,3.3871746,3.3548257,3.5670893,3.9154356
153,2.25," no: new confusion or inability to stay alert and awake; any chest pain or discomfort; sudden, current and excruciating ripping or stabbing pain characteristic of a dissecting aortic aneurysm; newly painful or blue toes on one side; currently struggling to breathe, even while inactive or resting; currently feeling like you are going to collapse every time you stand (sit); vomit that looks like ground coffee; vomiting blood; uncontrollable or continuous rectal bleeding; black, sticky, tar-like stools; heavy vaginal bleeding or purple or red rash blotches that stay when pressed by a glass (purpural rash)", no: currently feeling like he is going to collapse every time he stands (sits); newly stiff or painful neck or purple or red rash blotches that stay when pressed by a glass (purpural rash),2.8962831,2.0850322,2.3228106,2.0850306,2.4479156,2.5758722,2.3228097,2.1970625,2.611926,2.1530483,2.4323032,2.1530526,2.611926,2.197061,2.2006178,2.3335588,2.7401533,2.6304305,2.436097,2.4322994,2.436096,2.116116,2.1161284,2.372079,2.4479163,2.575822,2.2006154,2.8962767,2.3720794,2.7401564,2.630431,2.333558,2.6590197,2.3483162,1.932126,2.3483148,1.9403285,2.5381663,1.9324411,1.948689,1.9414252,1.9332069,2.5406256,1.9332045,1.9414122,2.0659544,1.9165145,2.427006,2.2764356,2.5121999,2.271528,2.5374582,2.2715256,2.4124622,2.4124618,2.2016013,1.9390932,2.538167,1.9165206,2.6584208,2.2022922,2.2767477,2.5121999,2.4274788,2.701522,2.4216135,2.596595,2.3871367,2.227302,2.3779776,2.6858845,2.100333,2.4879153,2.4981852,2.3478746,2.4940166,2.4714904,2.1551485,2.2551272,2.6971872,2.5147476,2.2687347,2.5755138,2.3564453,2.5831025,2.4097378,2.4245794,2.9379559,2.2529056,2.3877046,2.2578409,2.7280748,3.0024292,2.5133748,2.2627432,2.7006059
154,3.45," patient  is ready to learn, no apparent barriers to learning were identified:  patient understands and agrees with plan."," patient education: ready to learn, no apparent learning barriers were identified; learning preferences include listening.",3.6055317,3.6982381,3.6904004,3.6982386,3.8769178,3.8325143,3.6904004,3.5971842,3.8065102,3.5605319,3.5816648,3.5605292,3.8065107,3.5971873,3.4703891,3.8828666,3.8572788,3.924134,3.803016,3.581658,3.8030162,3.9106116,3.9105885,3.7382438,3.876918,3.8324933,3.4703894,3.6055288,3.7382445,3.8572795,3.924133,3.882868,3.5749876,3.3015845,3.2381804,3.3015857,3.5538673,3.3474388,3.2381225,3.6621954,3.4382045,3.589162,3.6688156,3.589163,3.4382217,3.7132955,3.0624487,3.8014302,3.3309815,3.574441,3.3308547,3.6713288,3.3308566,3.5535882,3.553583,3.5518546,3.5547786,3.3474317,3.062446,3.5761027,3.5518887,3.3309302,3.5744202,3.8001413,3.5038786,3.330673,3.6684766,3.3455954,3.308723,3.3560526,3.6198013,3.441264,3.6250558,3.3736036,3.4162652,3.375326,3.6054966,3.4334123,3.594483,3.3543937,3.1091118,3.3021393,3.4011269,3.4264133,3.4032924,3.2456374,3.2373877,3.5324607,3.3270361,3.3547008,3.5937865,3.4929805,3.5411065,3.1149511,3.2927196,3.371424
155,4.5,she tolerated the procedure well and there no complications.,the patient tolerated the procedure well and then was taken to the general care floor following the procedure for continued observation and monitoring.,4.477915,4.5405345,4.4877954,4.540535,4.7011333,4.5729365,4.4877954,4.5847926,4.652477,4.376739,4.8336363,4.376738,4.6524763,4.5847945,4.3971233,4.8536677,4.492088,4.754753,4.3682437,4.8336344,4.3682437,4.7725916,4.7725906,4.6095533,4.7011337,4.572935,4.397125,4.477915,4.6095524,4.492086,4.754753,4.8536673,4.519469,4.629184,4.2997017,4.629183,4.2244945,4.668299,4.2997794,4.4658804,4.1143007,4.1544375,4.8918457,4.154437,4.114311,4.35364,3.8371828,4.6561685,4.5254807,4.687116,4.2188554,4.895361,4.2188544,4.6453667,4.6453676,4.2374864,4.224005,4.6683006,3.8371787,4.519545,4.2380986,4.5253854,4.6871076,4.656171,4.157002,4.408811,4.341758,4.4072175,4.51396,4.607089,4.313398,4.612351,4.3483715,4.37265,4.613174,4.3663764,4.3555727,4.6462445,4.462688,4.5680103,3.903676,4.6442156,4.3680587,4.616857,4.3571987,4.6036644,4.5987716,4.3819246,4.5192842,4.614633,4.4836044,4.1531744,4.391127,3.8949945,4.639423,4.566892
156,1.0,fish oil  sea omega 50  500-300-200 mg capsule 2 capsules by mouth one time daily.,metformin  glucophage xr  500 mg tablet sustained release 24 hour 3 tablets by mouth one time daily.,1.5110854,1.1906033,1.1841367,1.1906027,1.7530751,1.2057256,1.1841353,1.66783,1.6426599,1.3121306,1.8133843,1.3121297,1.6426607,1.6678264,1.0162241,1.9681435,1.5270108,1.314777,1.4327343,1.8133812,1.4327344,1.4619445,1.4619509,1.6466564,1.7530751,1.2057494,1.0162238,1.5110837,1.6466559,1.5270102,1.3147788,1.9681431,1.3831605,1.3257607,1.1830534,1.325761,1.5207196,1.1047564,1.1830273,1.4888732,1.2432591,1.1224264,1.579667,1.1224257,1.2432582,1.4238768,1.7987254,1.5261849,1.1880708,1.515203,1.2792919,1.5802171,1.2792931,1.6121414,1.6121405,1.4700764,1.5192345,1.10476,1.7987249,1.3831677,1.4695493,1.1881013,1.5151744,1.5260714,1.2551011,1.2431647,1.1106968,1.2437435,1.5249659,1.3099378,1.1304091,1.4618471,1.3725244,0.9515994,1.7841672,0.95427626,1.359376,1.4261593,1.0237162,1.9340203,1.3191236,1.4742426,1.2029465,1.7785028,1.1945733,1.4846972,1.4806997,1.3526514,1.5202045,1.3189557,1.0138459,1.2590362,1.3576328,1.3197447,1.4750452,1.9368305
157,2.5,patanol 0.1 % drops 1-2 drops ophthalmic two times a day as needed.,hydrocortisone 2.5 % ointment 1 apply topically two times a day as needed.,2.9441302,2.7887504,3.0280545,2.7887497,2.9150374,2.7875328,3.028055,3.1449242,2.885995,2.8708944,3.0931554,2.8708944,2.8859944,3.1449254,2.997848,3.6285846,2.9786751,2.7616227,2.982089,3.0931509,2.982089,2.8597207,2.859738,3.0480545,2.9150383,2.7874963,2.9978492,2.944127,3.048056,2.9786737,2.7616253,3.628585,2.5211504,2.4296594,3.0261433,2.4296587,2.9538598,2.551761,3.0275924,2.859128,2.9724882,2.8502,2.4280615,2.8501952,2.9725132,2.7594488,2.1139576,2.5705888,2.2412548,2.7996595,2.8228781,2.428766,2.8228781,2.7259696,2.7259686,2.965886,2.9546037,2.5517576,2.1139648,2.5243049,2.9657235,2.2407684,2.7996612,2.5687704,2.214707,2.3771718,2.7766159,2.3699858,2.6207047,2.5493827,2.876119,2.6052315,2.0920448,2.3729286,2.8113656,2.374137,2.1223533,2.5986035,2.5663218,2.6201818,2.1404748,2.7060504,2.3315914,2.8243632,2.3458483,2.3776488,2.3781111,2.7479887,2.6431851,2.535037,2.5730062,2.2102287,2.748227,2.1726086,2.7038295,2.6175377
158,5.0,i have reviewed her note in the electronic medical record.,collateral history was reviewed from the electronic medical record.,4.8269844,4.6115136,4.978328,4.6115146,4.6892653,4.599408,4.978328,4.737196,4.762062,4.8932424,4.9042454,4.893244,4.7620616,4.7371964,4.7823453,4.926222,4.8217816,4.42799,4.881835,4.9042473,4.881836,4.539683,4.539681,4.732605,4.689264,4.599404,4.782344,4.826984,4.732604,4.8217835,4.4279904,4.926222,4.780241,4.535408,4.570648,4.535409,5.010605,4.542735,4.5702386,4.933604,5.2706156,4.2729344,4.7626214,4.2729325,5.270614,4.6075263,3.3340366,4.8662047,4.914751,4.4983873,4.4862833,4.760797,4.486284,4.5582924,4.5582924,5.3542137,5.0095453,4.542734,3.3340364,4.784419,5.3539424,4.914785,4.4983892,4.865741,4.7376366,4.469729,4.651675,4.467806,4.8392324,4.434006,4.6614394,5.1528893,4.9242463,4.1927934,4.746489,4.19343,4.9276285,5.161079,4.6680207,4.7887154,4.849682,4.533735,4.2997947,4.7386346,4.314216,4.628035,4.620563,4.7608385,4.8412313,4.431288,4.66578,4.7445183,4.7581825,4.8512993,4.5376277,4.792652
159,3.85," no: symptoms present greater than 7 days duration; shaking chills; pain in the side of the back below the ribs; blood in the urine; abdominal pain; fever present (greater than or equal to 100.4 f or 38 c) or suspected fever; nausea or vomiting present or recent onset or change in vaginal discharge, odor, itching, or painful intercourse"," no: shaking chills; pain in the side of the back below the ribs; blood in the urine; abdominal pain; fever present (greater than or equal to 100.4 f or 38 c) or suspected fever; nausea or vomiting present or recent onset or change in vaginal discharge, odor, itching, or painful intercourse",4.0781727,3.8195498,3.8080685,3.8195505,3.9019296,4.157439,3.808068,3.8469207,4.1897073,3.853277,3.9919264,3.853273,4.1897073,3.8469203,3.70889,4.016697,4.1082115,4.0394726,4.005167,3.9919279,4.0051675,3.9882293,3.9882224,4.1298394,3.9019299,4.157428,3.7088914,4.0781775,4.1298385,4.1082125,4.039472,4.016697,4.32572,4.075022,4.1455803,4.075022,4.4729824,4.2245026,4.1452823,4.0914335,4.1703553,4.0068235,4.84597,4.006825,4.170363,4.0905576,3.8368578,5.0306625,4.339625,4.14185,4.2532578,4.848719,4.253258,4.0773783,4.07738,3.6642444,4.474194,4.2245045,3.8368602,4.3280506,3.6638033,4.3399734,4.1418395,5.03067,4.097709,3.343059,3.7578971,3.349019,3.483131,3.6686573,3.6954184,3.6096616,3.6133292,3.5717258,3.9493303,3.5739758,3.60648,3.6598294,3.50684,4.0068445,3.9706388,3.6572523,3.6682792,3.943205,3.6860235,3.551694,3.5462806,3.6151962,3.493093,3.7068975,3.5093586,4.0833645,3.6832008,3.9786713,3.6606185,4.0011253
162,3.25," respiratory assessment findings include respiratory effort easy, respirations regular, conversing normally."," respiratory assessment findings include respiratory effort easy, respirations regular, conversing normally, no signs of distress, no retractions noted, no cyanosis, breath sounds clear.",3.61939,3.6575036,3.5009055,3.657503,3.5275197,3.6647146,3.5009055,3.1327705,3.459095,3.7392933,3.7046614,3.7392929,3.4590943,3.1327696,3.4106996,3.9711027,3.7614338,3.653358,3.8468575,3.7046585,3.8468575,3.78952,3.789513,3.227243,3.5275197,3.66471,3.4107003,3.619396,3.2272422,3.7614312,3.6533566,3.9711015,3.5142558,3.415031,3.8442843,3.4150321,3.9630547,3.3939404,3.8441193,3.8005402,3.6850982,3.841896,3.8266966,3.8418963,3.6851096,4.0635734,3.6269014,4.29746,3.5446815,3.3745213,3.9055247,3.8248236,3.905524,3.5838563,3.5838554,3.9093783,3.9642036,3.3939404,3.6268976,3.5166056,3.9108179,3.5447514,3.3745327,4.29798,3.8625968,3.6582448,3.697864,3.6362836,3.8400621,3.466564,3.7054293,3.531237,3.6011868,3.7713346,3.8831735,3.7643058,3.604612,3.5498905,3.6688673,4.1580615,3.4610858,3.4912863,3.9967995,3.8860571,4.064754,3.7775843,3.7661014,3.4498985,3.847105,3.4468436,3.6656291,3.866092,3.451321,3.4692702,3.5331023,4.1608276
163,4.9,no: currently inconsolable crying; vomiting; diarrhea; not feeding normally; poor weight gain or jaundice, no: currently inconsolable; vomiting; diarrhea; not eating normally; poor weight gain or jaundice,4.4257402,4.1769176,4.354857,4.176916,4.215723,4.381038,4.354857,4.355481,4.5067744,4.1153665,4.356044,4.115367,4.5067735,4.355481,4.111884,4.369238,4.3957644,4.257314,4.354237,4.3560433,4.3542376,4.2374763,4.2374663,4.591574,4.215723,4.381029,4.1118846,4.42574,4.5915737,4.3957634,4.257314,4.3692374,4.8162932,4.25467,4.7197466,4.2546706,4.762219,4.39595,4.7195883,4.7327075,4.640752,4.50821,4.6290765,4.5082097,4.6407633,4.688137,4.0919113,4.561798,4.615977,4.3099613,4.5963383,4.62919,4.596336,4.0906773,4.090679,4.4430017,4.759678,4.3959513,4.0919127,4.8181424,4.442936,4.616123,4.309952,4.5618563,4.6266685,4.304406,4.6329327,4.3037276,4.686721,4.710396,4.6018543,4.828468,4.464071,4.378682,4.5801377,4.375313,4.4819326,4.845051,4.6775513,4.613525,4.7979236,4.5538187,4.522632,4.583137,4.5351324,4.1642776,4.156181,4.614967,4.728386,4.718788,4.679031,4.637114,4.6849837,4.7924,4.5426254,4.6096663
164,1.0,the rationale for hand therapy intervention was discussed and patient agrees to above plan of care.," due to the patient's cognitive impairment, explained diagnosis and treatment plan to the patient and family caregiver.",0.3327181,0.59755075,0.6736886,0.59755033,0.75121474,1.0741775,0.67368907,0.66425425,0.8234799,0.39232928,0.9649665,0.392329,0.8234803,0.6642554,0.46623194,0.92797405,0.6862521,0.9749402,0.5604094,0.9649693,0.5604098,0.93420154,0.9341918,0.74617636,0.7512152,1.0741745,0.46623272,0.33271545,0.7461762,0.68624586,0.97494054,0.9279745,0.5614301,1.0127269,0.51144475,1.0127237,0.8858973,0.67220545,0.5106418,0.68370634,0.9482717,0.5498641,0.9355538,0.54986495,0.9482654,0.5893176,0.8984879,0.99454826,0.75195915,0.7753306,0.5976311,0.9368211,0.59763086,1.0926498,1.0926504,0.7194526,0.885311,0.6722009,0.89848644,0.5599193,0.7194355,0.75193536,0.77532965,0.9943605,0.37242514,0.4935572,0.23994586,0.5245175,0.4743729,0.5736284,0.24545868,0.3961445,0.6172273,-0.016506203,0.427658,-0.017011223,0.6661517,0.40739796,-0.072895855,0.44452286,0.17643255,0.3493385,0.20807555,0.43494353,0.2058377,0.5909219,0.60219383,0.48066878,0.48671493,0.544097,-0.07137611,0.38613972,0.41699684,0.17268646,0.36709803,0.43655083
